,uuid,stack,round
0,low-iq2,10100,1
1,low-iq2,10080,2
2,low-iq2,10080,3
3,low-iq2,10160,4
4,low-iq2,10180,5
5,low-iq2,10260,6
6,low-iq2,10260,7
7,low-iq2,10260,8
8,low-iq2,10220,9
9,low-iq2,10200,10
10,low-iq2,10200,11
11,low-iq2,10200,12
12,low-iq2,10160,13
13,low-iq2,10140,14
14,low-iq2,10140,15
15,low-iq2,10140,16
16,low-iq2,10100,17
17,low-iq2,10080,18
18,low-iq2,10140,19
19,low-iq2,10140,20
20,low-iq2,10100,21
21,low-iq2,10080,22
22,low-iq2,10040,23
23,low-iq2,10040,24
24,low-iq2,10000,25
25,low-iq2,9980,26
26,low-iq2,9980,27
27,low-iq2,9980,28
28,low-iq2,9940,29
29,low-iq2,9920,30
30,low-iq2,9920,31
31,low-iq2,9880,32
32,low-iq2,9840,33
33,low-iq2,9820,34
34,low-iq2,9820,35
35,low-iq2,9820,36
36,low-iq2,9780,37
37,low-iq2,9760,38
38,low-iq2,9760,39
39,low-iq2,9720,40
40,low-iq2,9680,41
41,low-iq2,9720,42
42,low-iq2,9720,43
43,low-iq2,9840,44
44,low-iq2,9800,45
45,low-iq2,9780,46
46,low-iq2,9740,47
47,low-iq2,9740,48
48,low-iq2,9700,49
49,low-iq2,9740,50
50,low-iq2,9740,51
51,low-iq2,9740,52
52,low-iq2,9800,53
53,low-iq2,9780,54
54,low-iq2,9780,55
55,low-iq2,9740,56
56,low-iq2,9700,57
57,low-iq2,9660,58
58,low-iq2,9660,59
59,low-iq2,9720,60
60,low-iq2,9680,61
61,low-iq2,9660,62
62,low-iq2,9660,63
63,low-iq2,9620,64
64,low-iq2,9660,65
65,low-iq2,9640,66
66,low-iq2,9640,67
67,low-iq2,9640,68
68,low-iq2,9600,69
69,low-iq2,9560,70
70,low-iq2,9660,71
71,low-iq2,9660,72
72,low-iq2,9740,73
73,low-iq2,9860,74
74,low-iq2,9860,75
75,low-iq2,9860,76
76,low-iq2,9820,77
77,low-iq2,9800,78
78,low-iq2,9800,79
79,low-iq2,9800,80
80,low-iq2,9760,81
81,low-iq2,9720,82
82,low-iq2,9720,83
83,low-iq2,9720,84
84,low-iq2,9740,85
85,low-iq2,9720,86
86,low-iq2,9720,87
87,low-iq2,9720,88
88,low-iq2,9740,89
89,low-iq2,9720,90
90,low-iq2,9720,91
91,low-iq2,9720,92
92,low-iq2,9780,93
93,low-iq2,9760,94
94,low-iq2,9720,95
95,low-iq2,9720,96
96,low-iq2,9680,97
97,low-iq2,9660,98
98,low-iq2,9660,99
99,low-iq2,9660,100
100,low-iq2,9620,101
101,low-iq2,9600,102
102,low-iq2,9600,103
103,low-iq2,9600,104
104,low-iq2,9620,105
105,low-iq2,9600,106
106,low-iq2,9600,107
107,low-iq2,9680,108
108,low-iq2,9640,109
109,low-iq2,9620,110
110,low-iq2,9620,111
111,low-iq2,9620,112
112,low-iq2,9580,113
113,low-iq2,9540,114
114,low-iq2,9540,115
115,low-iq2,9540,116
116,low-iq2,9500,117
117,low-iq2,9480,118
118,low-iq2,9480,119
119,low-iq2,9480,120
120,low-iq2,9440,121
121,low-iq2,9400,122
122,low-iq2,9360,123
123,low-iq2,9360,124
124,low-iq2,9320,125
