,uuid,stack,round
0,high-iq,9960,1
1,high-iq,9920,2
2,high-iq,10000,3
3,high-iq,9960,4
4,high-iq,10060,5
5,high-iq,10020,6
6,high-iq,9980,7
7,high-iq,9940,8
8,high-iq,9940,9
9,high-iq,10040,10
10,high-iq,10100,11
11,high-iq,10060,12
12,high-iq,10120,13
13,high-iq,10120,14
14,high-iq,10080,15
15,high-iq,10040,16
16,high-iq,10000,17
17,high-iq,10080,18
18,high-iq,10160,19
19,high-iq,10140,20
20,high-iq,10220,21
21,high-iq,10220,22
22,high-iq,10180,23
23,high-iq,10140,24
24,high-iq,10260,25
25,high-iq,10260,26
26,high-iq,10340,27
27,high-iq,10320,28
28,high-iq,10280,29
29,high-iq,10240,30
30,high-iq,10200,31
31,high-iq,10180,32
32,high-iq,10140,33
33,high-iq,10140,34
34,high-iq,10100,35
35,high-iq,10180,36
36,high-iq,10140,37
37,high-iq,10100,38
38,high-iq,10060,39
39,high-iq,10020,40
40,high-iq,10020,41
41,high-iq,10020,42
42,high-iq,10120,43
43,high-iq,10080,44
44,high-iq,10080,45
45,high-iq,10080,46
46,high-iq,10040,47
47,high-iq,10000,48
48,high-iq,9960,49
49,high-iq,9920,50
50,high-iq,9880,51
51,high-iq,9860,52
52,high-iq,9820,53
53,high-iq,9940,54
54,high-iq,9900,55
55,high-iq,9860,56
56,high-iq,9820,57
57,high-iq,9780,58
58,high-iq,9740,59
59,high-iq,9700,60
60,high-iq,9660,61
61,high-iq,9620,62
62,high-iq,9580,63
63,high-iq,9560,64
64,high-iq,9520,65
65,high-iq,9480,66
66,high-iq,9600,67
67,high-iq,9560,68
68,high-iq,9560,69
69,high-iq,9520,70
70,high-iq,9480,71
71,high-iq,9600,72
72,high-iq,9560,73
73,high-iq,9640,74
74,high-iq,9700,75
75,high-iq,9660,76
76,high-iq,9760,77
77,high-iq,9860,78
78,high-iq,9900,79
79,high-iq,9860,80
80,high-iq,9860,81
81,high-iq,9860,82
82,high-iq,9920,83
83,high-iq,10040,84
84,high-iq,10160,85
85,high-iq,10160,86
86,high-iq,10120,87
87,high-iq,10100,88
88,high-iq,10060,89
89,high-iq,10180,90
90,high-iq,10140,91
91,high-iq,10260,92
92,high-iq,10220,93
93,high-iq,10220,94
94,high-iq,10240,95
95,high-iq,10200,96
96,high-iq,10200,97
97,high-iq,10160,98
98,high-iq,10120,99
99,high-iq,10100,100
100,high-iq,10060,101
101,high-iq,10060,102
102,high-iq,10020,103
103,high-iq,10100,104
104,high-iq,10060,105
105,high-iq,10020,106
106,high-iq,9980,107
107,high-iq,9940,108
108,high-iq,9940,109
109,high-iq,9900,110
110,high-iq,9860,111
111,high-iq,9820,112
112,high-iq,9780,113
113,high-iq,9740,114
114,high-iq,9700,115
115,high-iq,9680,116
116,high-iq,9760,117
117,high-iq,9880,118
118,high-iq,9840,119
119,high-iq,9960,120
120,high-iq,9960,121
121,high-iq,9920,122
122,high-iq,10020,123
123,high-iq,9980,124
124,high-iq,9940,125
125,high-iq,9900,126
126,high-iq,9860,127
127,high-iq,9820,128
128,high-iq,9820,129
129,high-iq,9780,130
130,high-iq,9740,131
131,high-iq,9820,132
132,high-iq,9780,133
133,high-iq,9740,134
134,high-iq,9700,135
135,high-iq,9660,136
136,high-iq,9620,137
137,high-iq,9700,138
138,high-iq,9660,139
139,high-iq,9620,140
140,high-iq,9580,141
141,high-iq,9540,142
142,high-iq,9580,143
143,high-iq,9540,144
144,high-iq,9540,145
145,high-iq,9660,146
146,high-iq,9620,147
147,high-iq,9700,148
148,high-iq,9800,149
149,high-iq,9920,150
150,high-iq,10040,151
151,high-iq,10000,152
152,high-iq,9960,153
153,high-iq,10040,154
154,high-iq,10140,155
155,high-iq,10100,156
156,high-iq,10060,157
157,high-iq,10140,158
158,high-iq,10100,159
159,high-iq,10060,160
160,high-iq,10060,161
161,high-iq,10060,162
162,high-iq,10020,163
163,high-iq,9980,164
164,high-iq,9940,165
165,high-iq,10020,166
166,high-iq,9980,167
167,high-iq,10100,168
168,high-iq,10220,169
169,high-iq,10220,170
170,high-iq,10180,171
171,high-iq,10300,172
172,high-iq,10260,173
173,high-iq,10340,174
174,high-iq,10460,175
175,high-iq,10580,176
176,high-iq,10700,177
177,high-iq,10660,178
178,high-iq,10620,179
179,high-iq,10740,180
180,high-iq,10740,181
181,high-iq,10740,182
182,high-iq,10700,183
183,high-iq,10820,184
184,high-iq,10940,185
185,high-iq,10900,186
186,high-iq,10860,187
187,high-iq,10840,188
188,high-iq,10800,189
189,high-iq,10760,190
190,high-iq,10720,191
191,high-iq,10840,192
192,high-iq,10960,193
193,high-iq,10920,194
194,high-iq,10880,195
195,high-iq,10840,196
196,high-iq,10800,197
197,high-iq,10760,198
198,high-iq,10840,199
199,high-iq,10800,200
200,high-iq,10900,201
201,high-iq,10900,202
202,high-iq,10920,203
203,high-iq,10900,204
204,high-iq,10900,205
205,high-iq,10860,206
206,high-iq,10820,207
207,high-iq,10780,208
208,high-iq,10740,209
209,high-iq,10700,210
210,high-iq,10660,211
211,high-iq,10620,212
212,high-iq,10620,213
213,high-iq,10700,214
214,high-iq,10760,215
215,high-iq,10720,216
216,high-iq,10800,217
217,high-iq,10920,218
218,high-iq,10940,219
219,high-iq,10900,220
220,high-iq,11020,221
221,high-iq,11100,222
222,high-iq,11060,223
223,high-iq,11020,224
224,high-iq,11020,225
225,high-iq,10980,226
226,high-iq,10940,227
227,high-iq,10900,228
228,high-iq,10900,229
229,high-iq,10960,230
230,high-iq,11080,231
231,high-iq,11040,232
232,high-iq,11120,233
233,high-iq,11120,234
234,high-iq,11200,235
235,high-iq,11320,236
236,high-iq,11320,237
237,high-iq,11280,238
238,high-iq,11240,239
239,high-iq,11200,240
240,high-iq,11160,241
241,high-iq,11120,242
242,high-iq,11080,243
243,high-iq,11200,244
244,high-iq,11160,245
245,high-iq,11120,246
246,high-iq,11240,247
247,high-iq,11200,248
248,high-iq,11300,249
249,high-iq,11360,250
250,high-iq,11320,251
251,high-iq,11300,252
252,high-iq,11260,253
253,high-iq,11220,254
254,high-iq,11300,255
255,high-iq,11320,256
256,high-iq,11280,257
257,high-iq,11380,258
258,high-iq,11340,259
259,high-iq,11320,260
260,high-iq,11280,261
261,high-iq,11240,262
262,high-iq,11200,263
263,high-iq,11180,264
264,high-iq,11280,265
265,high-iq,11240,266
266,high-iq,11200,267
267,high-iq,11240,268
268,high-iq,11200,269
269,high-iq,11260,270
270,high-iq,11220,271
271,high-iq,11180,272
272,high-iq,11300,273
273,high-iq,11420,274
274,high-iq,11380,275
275,high-iq,11340,276
276,high-iq,11460,277
277,high-iq,11520,278
278,high-iq,11480,279
279,high-iq,11460,280
280,high-iq,11420,281
281,high-iq,11420,282
282,high-iq,11380,283
283,high-iq,11360,284
284,high-iq,11320,285
285,high-iq,11320,286
286,high-iq,11280,287
287,high-iq,11240,288
288,high-iq,11300,289
289,high-iq,11260,290
290,high-iq,11340,291
291,high-iq,11300,292
292,high-iq,11400,293
293,high-iq,11360,294
294,high-iq,11440,295
295,high-iq,11520,296
296,high-iq,11640,297
297,high-iq,11640,298
298,high-iq,11600,299
299,high-iq,11560,300
300,high-iq,11520,301
301,high-iq,11580,302
302,high-iq,11540,303
303,high-iq,11520,304
304,high-iq,11480,305
305,high-iq,11480,306
306,high-iq,11560,307
307,high-iq,11520,308
308,high-iq,11580,309
309,high-iq,11540,310
310,high-iq,11620,311
311,high-iq,11580,312
312,high-iq,11580,313
313,high-iq,11540,314
314,high-iq,11500,315
315,high-iq,11580,316
316,high-iq,11660,317
317,high-iq,11740,318
318,high-iq,11700,319
319,high-iq,11680,320
320,high-iq,11640,321
321,high-iq,11600,322
322,high-iq,11560,323
323,high-iq,11680,324
324,high-iq,11800,325
325,high-iq,11880,326
326,high-iq,11840,327
327,high-iq,11800,328
328,high-iq,11760,329
329,high-iq,11880,330
330,high-iq,11840,331
331,high-iq,11820,332
332,high-iq,11940,333
333,high-iq,12020,334
334,high-iq,11980,335
335,high-iq,12020,336
336,high-iq,12020,337
337,high-iq,12140,338
338,high-iq,12180,339
339,high-iq,12140,340
340,high-iq,12140,341
341,high-iq,12100,342
342,high-iq,12060,343
343,high-iq,12020,344
344,high-iq,11980,345
345,high-iq,12060,346
346,high-iq,12020,347
347,high-iq,12000,348
348,high-iq,12120,349
349,high-iq,12080,350
350,high-iq,12040,351
351,high-iq,12000,352
352,high-iq,12100,353
353,high-iq,12180,354
354,high-iq,12140,355
355,high-iq,12120,356
356,high-iq,12080,357
357,high-iq,12080,358
358,high-iq,12040,359
359,high-iq,12120,360
360,high-iq,12200,361
361,high-iq,12320,362
362,high-iq,12280,363
363,high-iq,12360,364
364,high-iq,12320,365
365,high-iq,12320,366
366,high-iq,12280,367
367,high-iq,12400,368
368,high-iq,12360,369
369,high-iq,12360,370
370,high-iq,12320,371
371,high-iq,12360,372
372,high-iq,12360,373
373,high-iq,12440,374
374,high-iq,12560,375
375,high-iq,12520,376
376,high-iq,12480,377
377,high-iq,12560,378
378,high-iq,12520,379
379,high-iq,12500,380
380,high-iq,12460,381
381,high-iq,12420,382
382,high-iq,12380,383
383,high-iq,12340,384
384,high-iq,12340,385
385,high-iq,12460,386
386,high-iq,12520,387
387,high-iq,12480,388
388,high-iq,12440,389
389,high-iq,12520,390
390,high-iq,12480,391
391,high-iq,12440,392
392,high-iq,12400,393
393,high-iq,12360,394
394,high-iq,12320,395
395,high-iq,12280,396
396,high-iq,12240,397
397,high-iq,12240,398
398,high-iq,12200,399
399,high-iq,12160,400
400,high-iq,12120,401
401,high-iq,12240,402
402,high-iq,12200,403
