,uuid,stack,round
0,high-iq,10120,1
1,high-iq,10200,2
2,high-iq,10160,3
3,high-iq,10120,4
4,high-iq,10120,5
5,high-iq,10180,6
6,high-iq,10200,7
7,high-iq,10180,8
8,high-iq,10260,9
9,high-iq,10340,10
10,high-iq,10360,11
11,high-iq,10320,12
12,high-iq,10320,13
13,high-iq,10400,14
14,high-iq,10360,15
15,high-iq,10400,16
16,high-iq,10480,17
17,high-iq,10580,18
18,high-iq,10680,19
19,high-iq,10720,20
20,high-iq,10780,21
21,high-iq,10840,22
22,high-iq,10800,23
23,high-iq,10780,24
24,high-iq,10840,25
25,high-iq,10840,26
26,high-iq,10900,27
27,high-iq,10860,28
28,high-iq,10920,29
29,high-iq,10980,30
30,high-iq,10940,31
31,high-iq,11020,32
32,high-iq,11120,33
33,high-iq,11200,34
34,high-iq,11160,35
35,high-iq,11240,36
36,high-iq,11240,37
37,high-iq,11240,38
38,high-iq,11300,39
39,high-iq,11380,40
40,high-iq,11440,41
41,high-iq,11440,42
42,high-iq,11460,43
43,high-iq,11500,44
44,high-iq,11560,45
45,high-iq,11560,46
46,high-iq,11580,47
47,high-iq,11540,48
48,high-iq,11620,49
49,high-iq,11680,50
50,high-iq,11700,51
51,high-iq,11680,52
52,high-iq,11740,53
53,high-iq,11800,54
54,high-iq,11760,55
55,high-iq,11740,56
56,high-iq,11820,57
57,high-iq,11780,58
58,high-iq,11820,59
59,high-iq,11940,60
60,high-iq,11900,61
61,high-iq,11900,62
62,high-iq,11940,63
63,high-iq,11920,64
64,high-iq,11920,65
65,high-iq,12020,66
66,high-iq,11980,67
67,high-iq,11960,68
68,high-iq,12020,69
69,high-iq,12020,70
70,high-iq,12100,71
71,high-iq,12080,72
72,high-iq,12080,73
73,high-iq,12080,74
74,high-iq,12100,75
75,high-iq,12080,76
76,high-iq,12140,77
77,high-iq,12140,78
78,high-iq,12220,79
79,high-iq,12300,80
80,high-iq,12260,81
81,high-iq,12320,82
82,high-iq,12400,83
83,high-iq,12440,84
84,high-iq,12440,85
85,high-iq,12500,86
86,high-iq,12460,87
87,high-iq,12500,88
88,high-iq,12460,89
89,high-iq,12540,90
90,high-iq,12580,91
91,high-iq,12540,92
92,high-iq,12600,93
93,high-iq,12660,94
94,high-iq,12680,95
95,high-iq,12720,96
96,high-iq,12780,97
97,high-iq,12840,98
98,high-iq,12860,99
99,high-iq,12940,100
100,high-iq,12940,101
101,high-iq,13000,102
102,high-iq,13020,103
103,high-iq,13000,104
104,high-iq,13080,105
105,high-iq,13140,106
106,high-iq,13160,107
107,high-iq,13200,108
108,high-iq,13200,109
109,high-iq,13260,110
110,high-iq,13380,111
111,high-iq,13460,112
112,high-iq,13460,113
113,high-iq,13520,114
114,high-iq,13540,115
115,high-iq,13620,116
116,high-iq,13700,117
117,high-iq,13700,118
118,high-iq,13740,119
119,high-iq,13720,120
120,high-iq,13780,121
121,high-iq,13780,122
122,high-iq,13800,123
123,high-iq,13880,124
124,high-iq,13940,125
125,high-iq,14060,126
126,high-iq,14020,127
127,high-iq,14100,128
128,high-iq,14160,129
129,high-iq,14120,130
130,high-iq,14140,131
131,high-iq,14180,132
132,high-iq,14240,133
133,high-iq,14320,134
134,high-iq,14340,135
135,high-iq,14380,136
136,high-iq,14440,137
137,high-iq,14560,138
138,high-iq,14580,139
139,high-iq,14560,140
140,high-iq,14620,141
141,high-iq,14620,142
142,high-iq,14660,143
143,high-iq,14700,144
144,high-iq,14760,145
145,high-iq,14820,146
146,high-iq,14840,147
147,high-iq,14880,148
148,high-iq,14840,149
149,high-iq,14840,150
150,high-iq,14900,151
151,high-iq,14940,152
152,high-iq,15000,153
153,high-iq,15000,154
154,high-iq,15020,155
155,high-iq,15000,156
156,high-iq,15000,157
157,high-iq,15080,158
158,high-iq,15100,159
159,high-iq,15140,160
160,high-iq,15140,161
161,high-iq,15100,162
162,high-iq,15120,163
163,high-iq,15160,164
164,high-iq,15160,165
165,high-iq,15220,166
166,high-iq,15240,167
167,high-iq,15220,168
168,high-iq,15280,169
169,high-iq,15280,170
170,high-iq,15240,171
171,high-iq,15320,172
172,high-iq,15400,173
173,high-iq,15460,174
174,high-iq,15420,175
175,high-iq,15400,176
176,high-iq,15460,177
177,high-iq,15460,178
178,high-iq,15420,179
179,high-iq,15400,180
180,high-iq,15500,181
181,high-iq,15500,182
182,high-iq,15520,183
183,high-iq,15560,184
184,high-iq,15620,185
185,high-iq,15680,186
186,high-iq,15700,187
187,high-iq,15780,188
188,high-iq,15740,189
189,high-iq,15740,190
190,high-iq,15700,191
191,high-iq,15740,192
192,high-iq,15820,193
193,high-iq,15820,194
194,high-iq,15860,195
195,high-iq,15840,196
196,high-iq,15800,197
197,high-iq,15800,198
198,high-iq,15760,199
199,high-iq,15740,200
200,high-iq,15740,201
201,high-iq,15700,202
202,high-iq,15720,203
203,high-iq,15760,204
204,high-iq,15860,205
205,high-iq,15920,206
206,high-iq,15940,207
207,high-iq,15980,208
208,high-iq,15980,209
209,high-iq,16080,210
210,high-iq,16040,211
211,high-iq,16080,212
212,high-iq,16080,213
213,high-iq,16200,214
214,high-iq,16220,215
215,high-iq,16260,216
216,high-iq,16260,217
217,high-iq,16220,218
218,high-iq,16260,219
219,high-iq,16220,220
220,high-iq,16180,221
221,high-iq,16260,222
222,high-iq,16280,223
223,high-iq,16240,224
224,high-iq,16240,225
225,high-iq,16240,226
226,high-iq,16300,227
227,high-iq,16280,228
228,high-iq,16280,229
229,high-iq,16340,230
230,high-iq,16360,231
231,high-iq,16340,232
232,high-iq,16420,233
233,high-iq,16380,234
234,high-iq,16460,235
235,high-iq,16440,236
236,high-iq,16500,237
