,uuid,stack,round
0,low-iq3,9960,1
1,low-iq3,10060,2
2,low-iq3,10020,3
3,low-iq3,9980,4
4,low-iq3,10060,5
5,low-iq3,10020,6
6,low-iq3,10020,7
7,low-iq3,9980,8
8,low-iq3,9960,9
9,low-iq3,9960,10
10,low-iq3,9920,11
11,low-iq3,9880,12
12,low-iq3,9920,13
13,low-iq3,9880,14
14,low-iq3,9980,15
15,low-iq3,9940,16
16,low-iq3,9900,17
17,low-iq3,10020,18
18,low-iq3,10120,19
19,low-iq3,10080,20
20,low-iq3,10040,21
21,low-iq3,10000,22
22,low-iq3,9960,23
23,low-iq3,9920,24
24,low-iq3,9880,25
25,low-iq3,9980,26
26,low-iq3,9940,27
27,low-iq3,9900,28
28,low-iq3,9860,29
29,low-iq3,9820,30
30,low-iq3,9940,31
31,low-iq3,9900,32
32,low-iq3,9860,33
33,low-iq3,9820,34
34,low-iq3,9780,35
35,low-iq3,9740,36
36,low-iq3,9820,37
37,low-iq3,9940,38
38,low-iq3,10060,39
39,low-iq3,10020,40
40,low-iq3,10000,41
41,low-iq3,10080,42
42,low-iq3,10040,43
43,low-iq3,10000,44
44,low-iq3,10120,45
45,low-iq3,10080,46
46,low-iq3,10040,47
47,low-iq3,10000,48
48,low-iq3,9960,49
49,low-iq3,9920,50
50,low-iq3,9880,51
51,low-iq3,9840,52
52,low-iq3,9800,53
53,low-iq3,9920,54
54,low-iq3,9880,55
55,low-iq3,9840,56
56,low-iq3,9800,57
57,low-iq3,9860,58
58,low-iq3,9980,59
59,low-iq3,9940,60
60,low-iq3,10020,61
61,low-iq3,10020,62
62,low-iq3,10140,63
63,low-iq3,10100,64
64,low-iq3,10220,65
65,low-iq3,10180,66
66,low-iq3,10140,67
67,low-iq3,10100,68
68,low-iq3,10060,69
69,low-iq3,10100,70
70,low-iq3,10060,71
71,low-iq3,10020,72
72,low-iq3,10100,73
73,low-iq3,10060,74
74,low-iq3,10180,75
75,low-iq3,10140,76
76,low-iq3,10100,77
77,low-iq3,10180,78
78,low-iq3,10300,79
79,low-iq3,10360,80
80,low-iq3,10320,81
81,low-iq3,10420,82
82,low-iq3,10380,83
83,low-iq3,10340,84
84,low-iq3,10300,85
85,low-iq3,10380,86
86,low-iq3,10340,87
87,low-iq3,10300,88
88,low-iq3,10420,89
89,low-iq3,10380,90
90,low-iq3,10340,91
91,low-iq3,10300,92
92,low-iq3,10380,93
93,low-iq3,10340,94
94,low-iq3,10300,95
95,low-iq3,10260,96
96,low-iq3,10220,97
97,low-iq3,10220,98
98,low-iq3,10320,99
99,low-iq3,10280,100
100,low-iq3,10240,101
101,low-iq3,10360,102
102,low-iq3,10320,103
103,low-iq3,10280,104
104,low-iq3,10240,105
105,low-iq3,10360,106
106,low-iq3,10360,107
107,low-iq3,10320,108
108,low-iq3,10280,109
109,low-iq3,10360,110
110,low-iq3,10320,111
111,low-iq3,10400,112
112,low-iq3,10360,113
113,low-iq3,10360,114
114,low-iq3,10320,115
115,low-iq3,10280,116
116,low-iq3,10240,117
117,low-iq3,10200,118
118,low-iq3,10200,119
119,low-iq3,10160,120
120,low-iq3,10120,121
121,low-iq3,10080,122
122,low-iq3,10080,123
123,low-iq3,10200,124
124,low-iq3,10180,125
125,low-iq3,10280,126
126,low-iq3,10280,127
127,low-iq3,10240,128
128,low-iq3,10320,129
129,low-iq3,10280,130
130,low-iq3,10400,131
131,low-iq3,10500,132
132,low-iq3,10480,133
133,low-iq3,10440,134
134,low-iq3,10400,135
135,low-iq3,10520,136
136,low-iq3,10480,137
137,low-iq3,10440,138
138,low-iq3,10400,139
139,low-iq3,10360,140
140,low-iq3,10320,141
141,low-iq3,10280,142
142,low-iq3,10400,143
143,low-iq3,10360,144
144,low-iq3,10340,145
145,low-iq3,10300,146
146,low-iq3,10420,147
147,low-iq3,10380,148
148,low-iq3,10340,149
149,low-iq3,10300,150
150,low-iq3,10260,151
151,low-iq3,10340,152
152,low-iq3,10420,153
153,low-iq3,10540,154
154,low-iq3,10500,155
155,low-iq3,10460,156
156,low-iq3,10500,157
157,low-iq3,10460,158
158,low-iq3,10420,159
159,low-iq3,10500,160
160,low-iq3,10620,161
161,low-iq3,10580,162
162,low-iq3,10540,163
163,low-iq3,10500,164
164,low-iq3,10480,165
165,low-iq3,10440,166
166,low-iq3,10400,167
167,low-iq3,10360,168
168,low-iq3,10320,169
169,low-iq3,10280,170
170,low-iq3,10240,171
171,low-iq3,10360,172
172,low-iq3,10480,173
173,low-iq3,10560,174
174,low-iq3,10620,175
175,low-iq3,10580,176
176,low-iq3,10700,177
177,low-iq3,10780,178
178,low-iq3,10740,179
179,low-iq3,10700,180
180,low-iq3,10660,181
181,low-iq3,10660,182
182,low-iq3,10780,183
183,low-iq3,10740,184
184,low-iq3,10700,185
185,low-iq3,10820,186
186,low-iq3,10940,187
187,low-iq3,11020,188
188,low-iq3,10980,189
189,low-iq3,10940,190
190,low-iq3,10900,191
191,low-iq3,10960,192
192,low-iq3,10940,193
193,low-iq3,10940,194
194,low-iq3,11040,195
195,low-iq3,11000,196
196,low-iq3,10960,197
197,low-iq3,10920,198
198,low-iq3,10880,199
199,low-iq3,10840,200
200,low-iq3,10800,201
201,low-iq3,10800,202
202,low-iq3,10760,203
203,low-iq3,10720,204
204,low-iq3,10700,205
205,low-iq3,10660,206
206,low-iq3,10780,207
207,low-iq3,10740,208
208,low-iq3,10820,209
209,low-iq3,10940,210
210,low-iq3,11040,211
211,low-iq3,11000,212
212,low-iq3,10960,213
213,low-iq3,11060,214
214,low-iq3,11180,215
215,low-iq3,11140,216
216,low-iq3,11100,217
217,low-iq3,11060,218
218,low-iq3,11140,219
219,low-iq3,11100,220
220,low-iq3,11060,221
221,low-iq3,11060,222
222,low-iq3,11020,223
223,low-iq3,10980,224
224,low-iq3,10940,225
225,low-iq3,11060,226
226,low-iq3,11020,227
227,low-iq3,10980,228
228,low-iq3,10940,229
229,low-iq3,10940,230
230,low-iq3,10940,231
231,low-iq3,11060,232
232,low-iq3,11020,233
233,low-iq3,10980,234
234,low-iq3,10940,235
235,low-iq3,10900,236
236,low-iq3,10860,237
237,low-iq3,10960,238
238,low-iq3,10960,239
239,low-iq3,11040,240
240,low-iq3,11000,241
241,low-iq3,10960,242
242,low-iq3,10920,243
243,low-iq3,10880,244
244,low-iq3,11000,245
245,low-iq3,11120,246
246,low-iq3,11220,247
247,low-iq3,11180,248
248,low-iq3,11140,249
249,low-iq3,11140,250
250,low-iq3,11100,251
251,low-iq3,11060,252
252,low-iq3,11020,253
253,low-iq3,10980,254
254,low-iq3,10940,255
255,low-iq3,11000,256
256,low-iq3,10960,257
257,low-iq3,10920,258
258,low-iq3,10920,259
259,low-iq3,10880,260
260,low-iq3,10860,261
261,low-iq3,10820,262
262,low-iq3,10940,263
263,low-iq3,10900,264
264,low-iq3,10860,265
265,low-iq3,10820,266
266,low-iq3,10780,267
267,low-iq3,10740,268
268,low-iq3,10780,269
269,low-iq3,10780,270
