,uuid,stack,round
0,low-iq3,9980,1
1,low-iq3,9980,2
2,low-iq3,10040,3
3,low-iq3,10060,4
4,low-iq3,10040,5
5,low-iq3,10040,6
6,low-iq3,10040,7
7,low-iq3,10000,8
8,low-iq3,9980,9
9,low-iq3,9980,10
10,low-iq3,9980,11
11,low-iq3,10020,12
12,low-iq3,10000,13
13,low-iq3,10000,14
14,low-iq3,9960,15
15,low-iq3,9920,16
16,low-iq3,9900,17
17,low-iq3,9900,18
18,low-iq3,9900,19
19,low-iq3,9860,20
20,low-iq3,9840,21
21,low-iq3,9840,22
22,low-iq3,9900,23
23,low-iq3,9860,24
24,low-iq3,9940,25
25,low-iq3,9940,26
26,low-iq3,9940,27
27,low-iq3,9900,28
28,low-iq3,9980,29
29,low-iq3,9980,30
30,low-iq3,9980,31
31,low-iq3,9940,32
32,low-iq3,9920,33
33,low-iq3,9920,34
34,low-iq3,9920,35
35,low-iq3,9880,36
36,low-iq3,9860,37
37,low-iq3,9860,38
38,low-iq3,9860,39
39,low-iq3,9820,40
40,low-iq3,9800,41
41,low-iq3,9880,42
42,low-iq3,9840,43
43,low-iq3,9800,44
44,low-iq3,9760,45
45,low-iq3,9760,46
46,low-iq3,9760,47
47,low-iq3,9720,48
48,low-iq3,9700,49
49,low-iq3,9700,50
50,low-iq3,9760,51
51,low-iq3,9720,52
52,low-iq3,9700,53
53,low-iq3,9700,54
54,low-iq3,9700,55
55,low-iq3,9660,56
56,low-iq3,9700,57
57,low-iq3,9700,58
58,low-iq3,9700,59
59,low-iq3,9660,60
60,low-iq3,9640,61
61,low-iq3,9640,62
62,low-iq3,9640,63
63,low-iq3,9600,64
64,low-iq3,9580,65
65,low-iq3,9580,66
66,low-iq3,9580,67
67,low-iq3,9600,68
68,low-iq3,9580,69
69,low-iq3,9580,70
70,low-iq3,9580,71
71,low-iq3,9540,72
72,low-iq3,9520,73
73,low-iq3,9520,74
74,low-iq3,9520,75
75,low-iq3,9540,76
76,low-iq3,9520,77
77,low-iq3,9640,78
78,low-iq3,9640,79
79,low-iq3,9660,80
80,low-iq3,9640,81
81,low-iq3,9600,82
82,low-iq3,9600,83
83,low-iq3,9560,84
84,low-iq3,9520,85
85,low-iq3,9520,86
86,low-iq3,9520,87
87,low-iq3,9540,88
88,low-iq3,9520,89
89,low-iq3,9520,90
90,low-iq3,9520,91
91,low-iq3,9480,92
92,low-iq3,9440,93
93,low-iq3,9400,94
94,low-iq3,9400,95
95,low-iq3,9360,96
96,low-iq3,9340,97
97,low-iq3,9300,98
98,low-iq3,9260,99
99,low-iq3,9220,100
100,low-iq3,9200,101
101,low-iq3,9200,102
102,low-iq3,9200,103
103,low-iq3,9160,104
104,low-iq3,9120,105
105,low-iq3,9120,106
106,low-iq3,9120,107
107,low-iq3,9080,108
108,low-iq3,9060,109
109,low-iq3,9060,110
110,low-iq3,9060,111
111,low-iq3,9020,112
112,low-iq3,9000,113
113,low-iq3,8960,114
114,low-iq3,9020,115
115,low-iq3,8980,116
116,low-iq3,8940,117
117,low-iq3,8940,118
118,low-iq3,8940,119
119,low-iq3,8900,120
120,low-iq3,8880,121
121,low-iq3,8880,122
122,low-iq3,8840,123
123,low-iq3,8800,124
124,low-iq3,8780,125
125,low-iq3,8780,126
126,low-iq3,8780,127
127,low-iq3,8740,128
128,low-iq3,8720,129
129,low-iq3,8780,130
130,low-iq3,8840,131
131,low-iq3,8920,132
132,low-iq3,9040,133
133,low-iq3,9040,134
134,low-iq3,9000,135
135,low-iq3,8960,136
136,low-iq3,8920,137
137,low-iq3,8880,138
138,low-iq3,8880,139
139,low-iq3,8840,140
140,low-iq3,8820,141
141,low-iq3,8820,142
142,low-iq3,8820,143
143,low-iq3,8780,144
144,low-iq3,8760,145
145,low-iq3,8760,146
146,low-iq3,8820,147
147,low-iq3,8780,148
148,low-iq3,8760,149
149,low-iq3,8760,150
150,low-iq3,8760,151
151,low-iq3,8720,152
152,low-iq3,8760,153
153,low-iq3,8760,154
154,low-iq3,8760,155
155,low-iq3,8780,156
156,low-iq3,8760,157
157,low-iq3,8760,158
158,low-iq3,8760,159
159,low-iq3,8720,160
160,low-iq3,8680,161
161,low-iq3,8680,162
162,low-iq3,8680,163
163,low-iq3,8640,164
164,low-iq3,8720,165
165,low-iq3,8720,166
166,low-iq3,8720,167
167,low-iq3,8680,168
168,low-iq3,8660,169
169,low-iq3,8660,170
170,low-iq3,8660,171
171,low-iq3,8620,172
172,low-iq3,8580,173
173,low-iq3,8540,174
174,low-iq3,8620,175
175,low-iq3,8580,176
176,low-iq3,8620,177
177,low-iq3,8620,178
178,low-iq3,8580,179
179,low-iq3,8540,180
180,low-iq3,8520,181
181,low-iq3,8620,182
182,low-iq3,8620,183
183,low-iq3,8580,184
184,low-iq3,8560,185
185,low-iq3,8660,186
186,low-iq3,8660,187
187,low-iq3,8620,188
188,low-iq3,8700,189
189,low-iq3,8700,190
190,low-iq3,8700,191
191,low-iq3,8740,192
192,low-iq3,8780,193
193,low-iq3,8780,194
194,low-iq3,8740,195
195,low-iq3,8760,196
196,low-iq3,8740,197
197,low-iq3,8700,198
198,low-iq3,8700,199
199,low-iq3,8660,200
200,low-iq3,8640,201
201,low-iq3,8640,202
202,low-iq3,8600,203
203,low-iq3,8560,204
204,low-iq3,8540,205
205,low-iq3,8500,206
206,low-iq3,8500,207
207,low-iq3,8460,208
208,low-iq3,8440,209
209,low-iq3,8440,210
210,low-iq3,8400,211
211,low-iq3,8360,212
212,low-iq3,8320,213
213,low-iq3,8320,214
214,low-iq3,8400,215
215,low-iq3,8360,216
216,low-iq3,8320,217
217,low-iq3,8320,218
218,low-iq3,8400,219
219,low-iq3,8360,220
220,low-iq3,8340,221
221,low-iq3,8340,222
222,low-iq3,8340,223
223,low-iq3,8300,224
224,low-iq3,8260,225
225,low-iq3,8220,226
226,low-iq3,8280,227
227,low-iq3,8240,228
228,low-iq3,8220,229
229,low-iq3,8180,230
230,low-iq3,8140,231
231,low-iq3,8160,232
232,low-iq3,8140,233
233,low-iq3,8240,234
234,low-iq3,8240,235
235,low-iq3,8200,236
236,low-iq3,8180,237
237,low-iq3,8180,238
238,low-iq3,8180,239
239,low-iq3,8140,240
240,low-iq3,8120,241
241,low-iq3,8120,242
242,low-iq3,8200,243
243,low-iq3,8160,244
244,low-iq3,8140,245
245,low-iq3,8140,246
246,low-iq3,8140,247
247,low-iq3,8180,248
248,low-iq3,8140,249
249,low-iq3,8140,250
250,low-iq3,8140,251
251,low-iq3,8100,252
252,low-iq3,8060,253
253,low-iq3,8060,254
254,low-iq3,8020,255
255,low-iq3,7980,256
256,low-iq3,7960,257
257,low-iq3,7960,258
258,low-iq3,7960,259
259,low-iq3,7920,260
260,low-iq3,7900,261
261,low-iq3,7900,262
262,low-iq3,7860,263
263,low-iq3,7820,264
264,low-iq3,7780,265
265,low-iq3,7780,266
266,low-iq3,7780,267
267,low-iq3,7740,268
268,low-iq3,7720,269
269,low-iq3,7720,270
270,low-iq3,7720,271
271,low-iq3,7680,272
272,low-iq3,7640,273
273,low-iq3,7640,274
274,low-iq3,7640,275
275,low-iq3,7720,276
276,low-iq3,7800,277
277,low-iq3,7800,278
278,low-iq3,7800,279
279,low-iq3,7760,280
280,low-iq3,7740,281
281,low-iq3,7740,282
282,low-iq3,7700,283
283,low-iq3,7660,284
284,low-iq3,7640,285
285,low-iq3,7640,286
286,low-iq3,7700,287
287,low-iq3,7660,288
288,low-iq3,7640,289
289,low-iq3,7600,290
290,low-iq3,7600,291
291,low-iq3,7560,292
292,low-iq3,7540,293
293,low-iq3,7540,294
294,low-iq3,7540,295
295,low-iq3,7500,296
296,low-iq3,7460,297
297,low-iq3,7460,298
298,low-iq3,7520,299
299,low-iq3,7480,300
300,low-iq3,7460,301
301,low-iq3,7460,302
302,low-iq3,7420,303
303,low-iq3,7380,304
304,low-iq3,7360,305
305,low-iq3,7360,306
306,low-iq3,7320,307
307,low-iq3,7280,308
308,low-iq3,7260,309
309,low-iq3,7260,310
310,low-iq3,7260,311
311,low-iq3,7220,312
312,low-iq3,7200,313
313,low-iq3,7200,314
314,low-iq3,7200,315
315,low-iq3,7160,316
316,low-iq3,7140,317
317,low-iq3,7140,318
318,low-iq3,7100,319
319,low-iq3,7060,320
320,low-iq3,7040,321
321,low-iq3,7040,322
322,low-iq3,7040,323
323,low-iq3,7000,324
324,low-iq3,6980,325
325,low-iq3,7080,326
326,low-iq3,7040,327
327,low-iq3,7060,328
328,low-iq3,7040,329
329,low-iq3,7140,330
330,low-iq3,7140,331
331,low-iq3,7180,332
332,low-iq3,7160,333
333,low-iq3,7160,334
334,low-iq3,7160,335
335,low-iq3,7180,336
336,low-iq3,7160,337
337,low-iq3,7160,338
338,low-iq3,7160,339
339,low-iq3,7120,340
340,low-iq3,7100,341
341,low-iq3,7060,342
342,low-iq3,7060,343
343,low-iq3,7020,344
344,low-iq3,7000,345
345,low-iq3,7000,346
346,low-iq3,7100,347
347,low-iq3,7060,348
348,low-iq3,7040,349
349,low-iq3,7040,350
350,low-iq3,7040,351
351,low-iq3,7000,352
352,low-iq3,6980,353
353,low-iq3,6980,354
354,low-iq3,6980,355
355,low-iq3,6940,356
356,low-iq3,6920,357
357,low-iq3,6920,358
358,low-iq3,6920,359
359,low-iq3,6880,360
360,low-iq3,6840,361
361,low-iq3,6940,362
362,low-iq3,6940,363
363,low-iq3,6900,364
364,low-iq3,6880,365
365,low-iq3,6880,366
366,low-iq3,6880,367
367,low-iq3,6840,368
368,low-iq3,6820,369
369,low-iq3,6880,370
370,low-iq3,6880,371
371,low-iq3,6920,372
372,low-iq3,6900,373
373,low-iq3,6900,374
374,low-iq3,6900,375
375,low-iq3,6860,376
376,low-iq3,6840,377
377,low-iq3,6800,378
378,low-iq3,6800,379
379,low-iq3,6760,380
380,low-iq3,6840,381
381,low-iq3,6840,382
382,low-iq3,6840,383
383,low-iq3,6880,384
384,low-iq3,6860,385
385,low-iq3,6920,386
386,low-iq3,6920,387
387,low-iq3,6880,388
388,low-iq3,6840,389
389,low-iq3,6840,390
390,low-iq3,6840,391
391,low-iq3,6800,392
392,low-iq3,6780,393
393,low-iq3,6780,394
394,low-iq3,6780,395
395,low-iq3,6740,396
