,uuid,stack,round
0,low-iq2,10020,1
1,low-iq2,10000,2
2,low-iq2,10000,3
3,low-iq2,10000,4
4,low-iq2,9960,5
5,low-iq2,9940,6
6,low-iq2,9940,7
7,low-iq2,9900,8
8,low-iq2,9860,9
9,low-iq2,9840,10
10,low-iq2,9840,11
11,low-iq2,9840,12
12,low-iq2,9800,13
13,low-iq2,9760,14
14,low-iq2,9760,15
15,low-iq2,9760,16
16,low-iq2,9720,17
17,low-iq2,9680,18
18,low-iq2,9640,19
19,low-iq2,9640,20
20,low-iq2,9600,21
21,low-iq2,9560,22
22,low-iq2,9560,23
23,low-iq2,9560,24
24,low-iq2,9520,25
25,low-iq2,9500,26
26,low-iq2,9500,27
27,low-iq2,9460,28
28,low-iq2,9420,29
29,low-iq2,9400,30
30,low-iq2,9460,31
31,low-iq2,9460,32
32,low-iq2,9420,33
33,low-iq2,9400,34
34,low-iq2,9400,35
35,low-iq2,9400,36
36,low-iq2,9360,37
37,low-iq2,9320,38
38,low-iq2,9380,39
39,low-iq2,9460,40
40,low-iq2,9420,41
41,low-iq2,9400,42
42,low-iq2,9360,43
43,low-iq2,9320,44
44,low-iq2,9280,45
45,low-iq2,9260,46
46,low-iq2,9360,47
47,low-iq2,9360,48
48,low-iq2,9380,49
49,low-iq2,9360,50
50,low-iq2,9320,51
51,low-iq2,9320,52
52,low-iq2,9280,53
53,low-iq2,9260,54
54,low-iq2,9220,55
55,low-iq2,9220,56
56,low-iq2,9180,57
57,low-iq2,9140,58
58,low-iq2,9140,59
59,low-iq2,9140,60
60,low-iq2,9100,61
61,low-iq2,9060,62
62,low-iq2,9060,63
63,low-iq2,9060,64
64,low-iq2,9020,65
65,low-iq2,9000,66
66,low-iq2,8960,67
67,low-iq2,8960,68
68,low-iq2,9020,69
69,low-iq2,8980,70
70,low-iq2,8980,71
71,low-iq2,8980,72
72,low-iq2,8940,73
73,low-iq2,8900,74
74,low-iq2,8900,75
75,low-iq2,8900,76
76,low-iq2,8860,77
77,low-iq2,8840,78
