,uuid,stack,round
0,low-iq3,9980,1
1,low-iq3,9980,2
2,low-iq3,9980,3
3,low-iq3,9940,4
4,low-iq3,9900,5
5,low-iq3,9860,6
6,low-iq3,9860,7
7,low-iq3,9820,8
8,low-iq3,9800,9
9,low-iq3,9800,10
10,low-iq3,9860,11
11,low-iq3,9820,12
12,low-iq3,9800,13
13,low-iq3,9900,14
14,low-iq3,9900,15
15,low-iq3,9860,16
16,low-iq3,9840,17
17,low-iq3,9900,18
18,low-iq3,9900,19
19,low-iq3,9860,20
20,low-iq3,9840,21
21,low-iq3,9840,22
22,low-iq3,9900,23
23,low-iq3,9980,24
24,low-iq3,9940,25
25,low-iq3,9940,26
26,low-iq3,9940,27
27,low-iq3,9980,28
28,low-iq3,9960,29
29,low-iq3,9960,30
30,low-iq3,9960,31
31,low-iq3,9920,32
32,low-iq3,9900,33
33,low-iq3,9900,34
34,low-iq3,9900,35
35,low-iq3,9860,36
36,low-iq3,9820,37
37,low-iq3,9820,38
38,low-iq3,9820,39
39,low-iq3,9840,40
40,low-iq3,9820,41
41,low-iq3,9820,42
42,low-iq3,9880,43
43,low-iq3,9840,44
44,low-iq3,9820,45
45,low-iq3,9820,46
46,low-iq3,9820,47
47,low-iq3,9780,48
48,low-iq3,9760,49
49,low-iq3,9760,50
50,low-iq3,9760,51
51,low-iq3,9720,52
52,low-iq3,9700,53
53,low-iq3,9700,54
54,low-iq3,9700,55
55,low-iq3,9720,56
56,low-iq3,9700,57
57,low-iq3,9700,58
58,low-iq3,9700,59
59,low-iq3,9660,60
60,low-iq3,9620,61
61,low-iq3,9720,62
62,low-iq3,9780,63
63,low-iq3,9740,64
64,low-iq3,9700,65
65,low-iq3,9700,66
66,low-iq3,9660,67
67,low-iq3,9620,68
68,low-iq3,9580,69
69,low-iq3,9580,70
70,low-iq3,9580,71
71,low-iq3,9540,72
72,low-iq3,9520,73
73,low-iq3,9520,74
74,low-iq3,9600,75
75,low-iq3,9620,76
76,low-iq3,9580,77
77,low-iq3,9580,78
78,low-iq3,9580,79
79,low-iq3,9540,80
80,low-iq3,9520,81
81,low-iq3,9620,82
82,low-iq3,9620,83
83,low-iq3,9640,84
84,low-iq3,9600,85
85,low-iq3,9600,86
86,low-iq3,9600,87
87,low-iq3,9560,88
88,low-iq3,9540,89
89,low-iq3,9500,90
90,low-iq3,9500,91
91,low-iq3,9460,92
92,low-iq3,9420,93
93,low-iq3,9420,94
94,low-iq3,9420,95
95,low-iq3,9380,96
96,low-iq3,9360,97
97,low-iq3,9480,98
98,low-iq3,9480,99
99,low-iq3,9440,100
100,low-iq3,9400,101
101,low-iq3,9400,102
102,low-iq3,9400,103
103,low-iq3,9360,104
104,low-iq3,9340,105
105,low-iq3,9340,106
106,low-iq3,9340,107
107,low-iq3,9300,108
108,low-iq3,9280,109
109,low-iq3,9280,110
110,low-iq3,9280,111
111,low-iq3,9240,112
112,low-iq3,9220,113
113,low-iq3,9220,114
114,low-iq3,9220,115
115,low-iq3,9180,116
116,low-iq3,9160,117
117,low-iq3,9160,118
118,low-iq3,9160,119
119,low-iq3,9120,120
120,low-iq3,9100,121
121,low-iq3,9100,122
122,low-iq3,9100,123
123,low-iq3,9060,124
124,low-iq3,9040,125
125,low-iq3,9140,126
126,low-iq3,9140,127
127,low-iq3,9160,128
128,low-iq3,9140,129
129,low-iq3,9140,130
130,low-iq3,9220,131
131,low-iq3,9180,132
132,low-iq3,9160,133
133,low-iq3,9160,134
134,low-iq3,9240,135
135,low-iq3,9200,136
136,low-iq3,9180,137
137,low-iq3,9280,138
138,low-iq3,9280,139
139,low-iq3,9240,140
140,low-iq3,9220,141
141,low-iq3,9280,142
142,low-iq3,9280,143
143,low-iq3,9300,144
144,low-iq3,9380,145
145,low-iq3,9480,146
146,low-iq3,9480,147
147,low-iq3,9520,148
148,low-iq3,9500,149
149,low-iq3,9500,150
150,low-iq3,9500,151
151,low-iq3,9460,152
152,low-iq3,9440,153
153,low-iq3,9440,154
154,low-iq3,9440,155
155,low-iq3,9400,156
156,low-iq3,9380,157
157,low-iq3,9380,158
158,low-iq3,9440,159
159,low-iq3,9400,160
160,low-iq3,9380,161
161,low-iq3,9500,162
162,low-iq3,9500,163
163,low-iq3,9460,164
164,low-iq3,9440,165
165,low-iq3,9440,166
166,low-iq3,9440,167
167,low-iq3,9400,168
168,low-iq3,9380,169
169,low-iq3,9380,170
170,low-iq3,9340,171
171,low-iq3,9300,172
172,low-iq3,9260,173
173,low-iq3,9260,174
174,low-iq3,9360,175
175,low-iq3,9380,176
176,low-iq3,9360,177
177,low-iq3,9360,178
178,low-iq3,9360,179
179,low-iq3,9320,180
180,low-iq3,9300,181
181,low-iq3,9300,182
182,low-iq3,9300,183
183,low-iq3,9380,184
184,low-iq3,9360,185
185,low-iq3,9360,186
186,low-iq3,9360,187
187,low-iq3,9400,188
188,low-iq3,9360,189
189,low-iq3,9460,190
190,low-iq3,9420,191
191,low-iq3,9380,192
192,low-iq3,9360,193
193,low-iq3,9360,194
194,low-iq3,9360,195
195,low-iq3,9320,196
196,low-iq3,9300,197
197,low-iq3,9260,198
198,low-iq3,9260,199
199,low-iq3,9220,200
200,low-iq3,9200,201
201,low-iq3,9200,202
202,low-iq3,9200,203
203,low-iq3,9160,204
204,low-iq3,9200,205
205,low-iq3,9200,206
206,low-iq3,9200,207
207,low-iq3,9160,208
208,low-iq3,9140,209
209,low-iq3,9200,210
210,low-iq3,9200,211
211,low-iq3,9160,212
212,low-iq3,9140,213
213,low-iq3,9140,214
214,low-iq3,9100,215
215,low-iq3,9140,216
216,low-iq3,9100,217
217,low-iq3,9200,218
218,low-iq3,9200,219
219,low-iq3,9160,220
220,low-iq3,9140,221
221,low-iq3,9140,222
222,low-iq3,9140,223
223,low-iq3,9100,224
224,low-iq3,9080,225
225,low-iq3,9080,226
226,low-iq3,9080,227
227,low-iq3,9040,228
228,low-iq3,9020,229
229,low-iq3,9020,230
230,low-iq3,9020,231
231,low-iq3,8980,232
232,low-iq3,8960,233
233,low-iq3,8960,234
234,low-iq3,8920,235
235,low-iq3,8880,236
236,low-iq3,8860,237
237,low-iq3,8960,238
238,low-iq3,8960,239
239,low-iq3,8920,240
240,low-iq3,8880,241
241,low-iq3,8840,242
242,low-iq3,8840,243
243,low-iq3,8800,244
244,low-iq3,8780,245
245,low-iq3,8740,246
246,low-iq3,8740,247
247,low-iq3,8700,248
248,low-iq3,8680,249
249,low-iq3,8640,250
250,low-iq3,8640,251
251,low-iq3,8600,252
252,low-iq3,8580,253
253,low-iq3,8580,254
254,low-iq3,8580,255
255,low-iq3,8540,256
256,low-iq3,8500,257
257,low-iq3,8460,258
258,low-iq3,8460,259
259,low-iq3,8420,260
260,low-iq3,8380,261
261,low-iq3,8380,262
262,low-iq3,8340,263
263,low-iq3,8300,264
264,low-iq3,8280,265
265,low-iq3,8240,266
266,low-iq3,8240,267
267,low-iq3,8200,268
268,low-iq3,8160,269
269,low-iq3,8280,270
270,low-iq3,8280,271
271,low-iq3,8300,272
272,low-iq3,8260,273
273,low-iq3,8260,274
274,low-iq3,8260,275
275,low-iq3,8220,276
276,low-iq3,8200,277
277,low-iq3,8260,278
278,low-iq3,8260,279
279,low-iq3,8220,280
280,low-iq3,8200,281
281,low-iq3,8260,282
282,low-iq3,8220,283
283,low-iq3,8180,284
284,low-iq3,8160,285
285,low-iq3,8160,286
286,low-iq3,8160,287
287,low-iq3,8120,288
288,low-iq3,8100,289
289,low-iq3,8200,290
290,low-iq3,8260,291
291,low-iq3,8220,292
292,low-iq3,8200,293
293,low-iq3,8200,294
294,low-iq3,8200,295
295,low-iq3,8160,296
296,low-iq3,8140,297
297,low-iq3,8200,298
298,low-iq3,8200,299
299,low-iq3,8220,300
300,low-iq3,8200,301
301,low-iq3,8200,302
302,low-iq3,8200,303
303,low-iq3,8160,304
304,low-iq3,8140,305
305,low-iq3,8240,306
306,low-iq3,8240,307
307,low-iq3,8280,308
308,low-iq3,8260,309
309,low-iq3,8220,310
310,low-iq3,8180,311
311,low-iq3,8140,312
312,low-iq3,8120,313
313,low-iq3,8120,314
314,low-iq3,8120,315
315,low-iq3,8140,316
316,low-iq3,8120,317
317,low-iq3,8120,318
318,low-iq3,8120,319
319,low-iq3,8080,320
320,low-iq3,8060,321
321,low-iq3,8060,322
322,low-iq3,8060,323
323,low-iq3,8020,324
324,low-iq3,8000,325
325,low-iq3,8000,326
326,low-iq3,8000,327
327,low-iq3,7960,328
328,low-iq3,7940,329
329,low-iq3,7900,330
330,low-iq3,7900,331
331,low-iq3,7860,332
332,low-iq3,7820,333
333,low-iq3,7820,334
334,low-iq3,7820,335
335,low-iq3,7780,336
336,low-iq3,7760,337
337,low-iq3,7760,338
338,low-iq3,7760,339
339,low-iq3,7780,340
340,low-iq3,7900,341
341,low-iq3,7960,342
342,low-iq3,7960,343
343,low-iq3,7920,344
344,low-iq3,7900,345
345,low-iq3,7900,346
346,low-iq3,7900,347
347,low-iq3,7860,348
348,low-iq3,7840,349
349,low-iq3,7800,350
350,low-iq3,7800,351
351,low-iq3,7760,352
352,low-iq3,7740,353
353,low-iq3,7700,354
354,low-iq3,7700,355
355,low-iq3,7660,356
356,low-iq3,7640,357
357,low-iq3,7640,358
358,low-iq3,7700,359
359,low-iq3,7660,360
360,low-iq3,7640,361
361,low-iq3,7640,362
362,low-iq3,7640,363
363,low-iq3,7600,364
364,low-iq3,7580,365
365,low-iq3,7680,366
366,low-iq3,7680,367
367,low-iq3,7640,368
368,low-iq3,7620,369
369,low-iq3,7580,370
370,low-iq3,7580,371
371,low-iq3,7540,372
372,low-iq3,7520,373
373,low-iq3,7520,374
374,low-iq3,7520,375
375,low-iq3,7540,376
376,low-iq3,7500,377
377,low-iq3,7500,378
378,low-iq3,7500,379
379,low-iq3,7460,380
380,low-iq3,7440,381
381,low-iq3,7440,382
382,low-iq3,7440,383
383,low-iq3,7400,384
384,low-iq3,7360,385
385,low-iq3,7460,386
386,low-iq3,7460,387
387,low-iq3,7420,388
388,low-iq3,7380,389
389,low-iq3,7380,390
390,low-iq3,7380,391
391,low-iq3,7340,392
392,low-iq3,7300,393
393,low-iq3,7300,394
394,low-iq3,7300,395
395,low-iq3,7260,396
