,uuid,stack,round
0,low-iq2,9960,1
1,low-iq2,9940,2
2,low-iq2,9940,3
3,low-iq2,9940,4
4,low-iq2,9900,5
5,low-iq2,9880,6
6,low-iq2,9880,7
7,low-iq2,10000,8
8,low-iq2,9960,9
9,low-iq2,9940,10
10,low-iq2,10040,11
11,low-iq2,10000,12
12,low-iq2,9960,13
13,low-iq2,9940,14
14,low-iq2,9940,15
15,low-iq2,9940,16
16,low-iq2,9900,17
17,low-iq2,9880,18
18,low-iq2,9880,19
19,low-iq2,9880,20
20,low-iq2,9840,21
21,low-iq2,9820,22
22,low-iq2,9820,23
23,low-iq2,9820,24
24,low-iq2,9780,25
25,low-iq2,9760,26
26,low-iq2,9760,27
27,low-iq2,9760,28
28,low-iq2,9720,29
29,low-iq2,9680,30
30,low-iq2,9680,31
31,low-iq2,9760,32
32,low-iq2,9720,33
33,low-iq2,9700,34
34,low-iq2,9700,35
35,low-iq2,9700,36
36,low-iq2,9660,37
37,low-iq2,9620,38
38,low-iq2,9580,39
39,low-iq2,9580,40
40,low-iq2,9540,41
41,low-iq2,9500,42
42,low-iq2,9460,43
43,low-iq2,9420,44
44,low-iq2,9380,45
45,low-iq2,9360,46
46,low-iq2,9460,47
47,low-iq2,9460,48
48,low-iq2,9420,49
49,low-iq2,9380,50
50,low-iq2,9440,51
51,low-iq2,9440,52
52,low-iq2,9400,53
53,low-iq2,9380,54
54,low-iq2,9340,55
55,low-iq2,9340,56
56,low-iq2,9300,57
57,low-iq2,9280,58
58,low-iq2,9360,59
59,low-iq2,9360,60
60,low-iq2,9320,61
61,low-iq2,9300,62
62,low-iq2,9300,63
63,low-iq2,9260,64
64,low-iq2,9220,65
65,low-iq2,9200,66
66,low-iq2,9160,67
67,low-iq2,9160,68
68,low-iq2,9120,69
69,low-iq2,9100,70
70,low-iq2,9100,71
71,low-iq2,9100,72
72,low-iq2,9060,73
73,low-iq2,9040,74
74,low-iq2,9040,75
75,low-iq2,9000,76
76,low-iq2,8960,77
77,low-iq2,8940,78
78,low-iq2,8900,79
79,low-iq2,8980,80
80,low-iq2,8940,81
81,low-iq2,8920,82
82,low-iq2,8980,83
83,low-iq2,8980,84
84,low-iq2,8940,85
85,low-iq2,8920,86
86,low-iq2,8920,87
87,low-iq2,8920,88
88,low-iq2,8880,89
89,low-iq2,8840,90
90,low-iq2,8840,91
91,low-iq2,8800,92
92,low-iq2,8760,93
93,low-iq2,8740,94
94,low-iq2,8740,95
95,low-iq2,8800,96
96,low-iq2,8760,97
97,low-iq2,8740,98
98,low-iq2,8700,99
99,low-iq2,8660,100
100,low-iq2,8620,101
101,low-iq2,8600,102
102,low-iq2,8560,103
103,low-iq2,8560,104
104,low-iq2,8520,105
105,low-iq2,8500,106
106,low-iq2,8560,107
107,low-iq2,8560,108
108,low-iq2,8520,109
109,low-iq2,8500,110
110,low-iq2,8500,111
