,uuid,stack,round
0,low-iq3,9980,1
1,low-iq3,9980,2
2,low-iq3,9980,3
3,low-iq3,9940,4
4,low-iq3,9920,5
5,low-iq3,9920,6
6,low-iq3,9920,7
7,low-iq3,9880,8
8,low-iq3,9860,9
9,low-iq3,9860,10
10,low-iq3,9820,11
11,low-iq3,9780,12
12,low-iq3,9760,13
13,low-iq3,9760,14
14,low-iq3,9760,15
15,low-iq3,9720,16
16,low-iq3,9680,17
17,low-iq3,9680,18
18,low-iq3,9680,19
19,low-iq3,9720,20
20,low-iq3,9700,21
21,low-iq3,9700,22
22,low-iq3,9700,23
23,low-iq3,9660,24
24,low-iq3,9640,25
25,low-iq3,9640,26
26,low-iq3,9640,27
27,low-iq3,9600,28
28,low-iq3,9580,29
29,low-iq3,9580,30
30,low-iq3,9580,31
31,low-iq3,9540,32
32,low-iq3,9520,33
33,low-iq3,9520,34
34,low-iq3,9520,35
35,low-iq3,9540,36
36,low-iq3,9520,37
37,low-iq3,9520,38
38,low-iq3,9480,39
39,low-iq3,9440,40
40,low-iq3,9420,41
41,low-iq3,9420,42
42,low-iq3,9380,43
43,low-iq3,9340,44
44,low-iq3,9320,45
45,low-iq3,9320,46
46,low-iq3,9280,47
47,low-iq3,9240,48
48,low-iq3,9220,49
49,low-iq3,9220,50
50,low-iq3,9220,51
51,low-iq3,9180,52
52,low-iq3,9160,53
53,low-iq3,9160,54
54,low-iq3,9120,55
55,low-iq3,9140,56
56,low-iq3,9180,57
57,low-iq3,9180,58
58,low-iq3,9180,59
59,low-iq3,9140,60
60,low-iq3,9120,61
61,low-iq3,9120,62
62,low-iq3,9080,63
63,low-iq3,9040,64
64,low-iq3,9020,65
65,low-iq3,9020,66
66,low-iq3,9020,67
67,low-iq3,8980,68
68,low-iq3,8960,69
69,low-iq3,8960,70
70,low-iq3,8960,71
71,low-iq3,8980,72
72,low-iq3,8960,73
73,low-iq3,8960,74
74,low-iq3,8960,75
75,low-iq3,8920,76
76,low-iq3,8900,77
77,low-iq3,8900,78
78,low-iq3,8900,79
79,low-iq3,8860,80
80,low-iq3,8840,81
81,low-iq3,8840,82
82,low-iq3,8840,83
83,low-iq3,8800,84
84,low-iq3,8780,85
85,low-iq3,8780,86
86,low-iq3,8780,87
87,low-iq3,8740,88
88,low-iq3,8700,89
89,low-iq3,8660,90
90,low-iq3,8660,91
91,low-iq3,8620,92
92,low-iq3,8580,93
93,low-iq3,8580,94
94,low-iq3,8580,95
95,low-iq3,8540,96
96,low-iq3,8500,97
97,low-iq3,8500,98
98,low-iq3,8500,99
99,low-iq3,8460,100
100,low-iq3,8440,101
101,low-iq3,8440,102
102,low-iq3,8440,103
103,low-iq3,8400,104
104,low-iq3,8440,105
105,low-iq3,8440,106
106,low-iq3,8440,107
107,low-iq3,8400,108
108,low-iq3,8380,109
109,low-iq3,8380,110
110,low-iq3,8440,111
111,low-iq3,8400,112
112,low-iq3,8380,113
113,low-iq3,8340,114
114,low-iq3,8340,115
115,low-iq3,8380,116
116,low-iq3,8360,117
117,low-iq3,8320,118
118,low-iq3,8280,119
119,low-iq3,8240,120
120,low-iq3,8200,121
121,low-iq3,8200,122
122,low-iq3,8160,123
123,low-iq3,8120,124
124,low-iq3,8080,125
125,low-iq3,8080,126
126,low-iq3,8080,127
127,low-iq3,8040,128
128,low-iq3,8000,129
129,low-iq3,8000,130
130,low-iq3,8000,131
131,low-iq3,7960,132
132,low-iq3,7940,133
133,low-iq3,7940,134
134,low-iq3,8060,135
135,low-iq3,8020,136
136,low-iq3,8000,137
137,low-iq3,7960,138
138,low-iq3,7920,139
139,low-iq3,7880,140
140,low-iq3,7840,141
141,low-iq3,7840,142
142,low-iq3,7840,143
143,low-iq3,7800,144
144,low-iq3,7780,145
145,low-iq3,7780,146
146,low-iq3,7860,147
147,low-iq3,7820,148
148,low-iq3,7800,149
149,low-iq3,7800,150
150,low-iq3,7800,151
151,low-iq3,7760,152
152,low-iq3,7740,153
153,low-iq3,7740,154
154,low-iq3,7700,155
155,low-iq3,7720,156
156,low-iq3,7760,157
157,low-iq3,7760,158
158,low-iq3,7760,159
159,low-iq3,7720,160
160,low-iq3,7700,161
161,low-iq3,7700,162
162,low-iq3,7700,163
163,low-iq3,7660,164
164,low-iq3,7640,165
165,low-iq3,7640,166
166,low-iq3,7640,167
167,low-iq3,7600,168
168,low-iq3,7580,169
169,low-iq3,7680,170
170,low-iq3,7680,171
171,low-iq3,7640,172
172,low-iq3,7620,173
173,low-iq3,7620,174
174,low-iq3,7620,175
175,low-iq3,7580,176
176,low-iq3,7560,177
177,low-iq3,7560,178
178,low-iq3,7560,179
179,low-iq3,7600,180
180,low-iq3,7560,181
181,low-iq3,7560,182
182,low-iq3,7560,183
183,low-iq3,7520,184
184,low-iq3,7480,185
185,low-iq3,7480,186
186,low-iq3,7480,187
187,low-iq3,7440,188
188,low-iq3,7420,189
189,low-iq3,7420,190
190,low-iq3,7520,191
191,low-iq3,7540,192
192,low-iq3,7500,193
193,low-iq3,7500,194
194,low-iq3,7500,195
195,low-iq3,7460,196
196,low-iq3,7440,197
197,low-iq3,7440,198
198,low-iq3,7440,199
199,low-iq3,7400,200
200,low-iq3,7360,201
201,low-iq3,7360,202
202,low-iq3,7440,203
203,low-iq3,7400,204
204,low-iq3,7380,205
205,low-iq3,7480,206
206,low-iq3,7480,207
207,low-iq3,7520,208
208,low-iq3,7500,209
209,low-iq3,7500,210
210,low-iq3,7560,211
211,low-iq3,7520,212
212,low-iq3,7500,213
213,low-iq3,7500,214
214,low-iq3,7560,215
215,low-iq3,7520,216
216,low-iq3,7500,217
217,low-iq3,7500,218
218,low-iq3,7500,219
219,low-iq3,7460,220
220,low-iq3,7440,221
221,low-iq3,7540,222
222,low-iq3,7540,223
223,low-iq3,7500,224
224,low-iq3,7460,225
225,low-iq3,7520,226
226,low-iq3,7520,227
227,low-iq3,7540,228
228,low-iq3,7520,229
229,low-iq3,7520,230
230,low-iq3,7520,231
231,low-iq3,7600,232
232,low-iq3,7580,233
233,low-iq3,7580,234
234,low-iq3,7580,235
235,low-iq3,7600,236
236,low-iq3,7580,237
237,low-iq3,7580,238
238,low-iq3,7580,239
239,low-iq3,7540,240
240,low-iq3,7520,241
241,low-iq3,7480,242
242,low-iq3,7540,243
243,low-iq3,7500,244
244,low-iq3,7580,245
245,low-iq3,7640,246
246,low-iq3,7720,247
247,low-iq3,7680,248
248,low-iq3,7660,249
249,low-iq3,7760,250
250,low-iq3,7760,251
251,low-iq3,7720,252
252,low-iq3,7760,253
253,low-iq3,7720,254
254,low-iq3,7720,255
255,low-iq3,7680,256
256,low-iq3,7660,257
257,low-iq3,7660,258
258,low-iq3,7660,259
259,low-iq3,7620,260
260,low-iq3,7600,261
261,low-iq3,7600,262
262,low-iq3,7600,263
263,low-iq3,7560,264
264,low-iq3,7540,265
265,low-iq3,7540,266
266,low-iq3,7500,267
267,low-iq3,7520,268
268,low-iq3,7500,269
269,low-iq3,7500,270
270,low-iq3,7500,271
271,low-iq3,7460,272
272,low-iq3,7440,273
273,low-iq3,7440,274
274,low-iq3,7440,275
275,low-iq3,7400,276
276,low-iq3,7380,277
277,low-iq3,7500,278
278,low-iq3,7500,279
279,low-iq3,7460,280
280,low-iq3,7440,281
281,low-iq3,7440,282
282,low-iq3,7440,283
283,low-iq3,7400,284
284,low-iq3,7380,285
285,low-iq3,7380,286
286,low-iq3,7380,287
287,low-iq3,7340,288
288,low-iq3,7300,289
289,low-iq3,7300,290
290,low-iq3,7300,291
291,low-iq3,7260,292
292,low-iq3,7220,293
293,low-iq3,7220,294
294,low-iq3,7220,295
295,low-iq3,7180,296
296,low-iq3,7140,297
297,low-iq3,7140,298
298,low-iq3,7140,299
299,low-iq3,7100,300
300,low-iq3,7080,301
301,low-iq3,7080,302
302,low-iq3,7080,303
303,low-iq3,7040,304
304,low-iq3,7020,305
305,low-iq3,7020,306
306,low-iq3,7020,307
307,low-iq3,6980,308
308,low-iq3,6960,309
309,low-iq3,6960,310
310,low-iq3,6960,311
311,low-iq3,6920,312
312,low-iq3,6900,313
313,low-iq3,6900,314
314,low-iq3,6900,315
315,low-iq3,6860,316
316,low-iq3,6840,317
317,low-iq3,6940,318
318,low-iq3,6940,319
319,low-iq3,6900,320
320,low-iq3,6880,321
321,low-iq3,6880,322
322,low-iq3,6880,323
323,low-iq3,6900,324
324,low-iq3,6880,325
325,low-iq3,6880,326
326,low-iq3,6880,327
327,low-iq3,6840,328
328,low-iq3,6800,329
329,low-iq3,6800,330
330,low-iq3,6800,331
331,low-iq3,6760,332
332,low-iq3,6740,333
333,low-iq3,6740,334
334,low-iq3,6740,335
335,low-iq3,6700,336
336,low-iq3,6660,337
337,low-iq3,6660,338
338,low-iq3,6660,339
339,low-iq3,6620,340
340,low-iq3,6600,341
341,low-iq3,6600,342
342,low-iq3,6600,343
343,low-iq3,6620,344
344,low-iq3,6600,345
345,low-iq3,6560,346
346,low-iq3,6520,347
347,low-iq3,6480,348
348,low-iq3,6460,349
349,low-iq3,6460,350
350,low-iq3,6420,351
351,low-iq3,6380,352
352,low-iq3,6360,353
353,low-iq3,6460,354
354,low-iq3,6460,355
355,low-iq3,6420,356
356,low-iq3,6400,357
357,low-iq3,6400,358
358,low-iq3,6400,359
359,low-iq3,6360,360
360,low-iq3,6400,361
361,low-iq3,6400,362
362,low-iq3,6400,363
363,low-iq3,6360,364
364,low-iq3,6340,365
365,low-iq3,6340,366
366,low-iq3,6340,367
367,low-iq3,6300,368
368,low-iq3,6280,369
369,low-iq3,6280,370
370,low-iq3,6280,371
371,low-iq3,6240,372
372,low-iq3,6200,373
373,low-iq3,6200,374
374,low-iq3,6200,375
375,low-iq3,6160,376
376,low-iq3,6140,377
377,low-iq3,6100,378
378,low-iq3,6100,379
379,low-iq3,6060,380
380,low-iq3,6040,381
381,low-iq3,6120,382
382,low-iq3,6120,383
383,low-iq3,6080,384
384,low-iq3,6060,385
385,low-iq3,6060,386
386,low-iq3,6020,387
387,low-iq3,5980,388
388,low-iq3,6020,389
389,low-iq3,6100,390
390,low-iq3,6100,391
391,low-iq3,6060,392
392,low-iq3,6040,393
393,low-iq3,6040,394
394,low-iq3,6040,395
395,low-iq3,6000,396
