,uuid,stack,round
102,high-iq,13580,103
103,high-iq,13660,104
104,high-iq,13780,105
105,high-iq,13860,106
106,high-iq,13880,107
107,high-iq,13860,108
108,high-iq,13860,109
109,high-iq,13920,110
110,high-iq,13940,111
111,high-iq,13980,112
112,high-iq,13980,113
113,high-iq,14080,114
114,high-iq,14040,115
115,high-iq,14120,116
116,high-iq,14080,117
117,high-iq,14040,118
118,high-iq,14080,119
119,high-iq,14040,120
120,high-iq,14100,121
121,high-iq,14160,122
122,high-iq,14220,123
123,high-iq,14300,124
124,high-iq,14300,125
125,high-iq,14360,126
126,high-iq,14320,127
127,high-iq,14360,128
128,high-iq,14420,129
129,high-iq,14420,130
130,high-iq,14380,131
131,high-iq,14340,132
132,high-iq,14300,133
133,high-iq,14300,134
134,high-iq,14260,135
135,high-iq,14220,136
136,high-iq,14300,137
137,high-iq,14260,138
138,high-iq,14320,139
139,high-iq,14440,140
140,high-iq,14540,141
141,high-iq,14540,142
142,high-iq,14560,143
143,high-iq,14540,144
144,high-iq,14600,145
145,high-iq,14660,146
146,high-iq,14620,147
147,high-iq,14740,148
148,high-iq,14700,149
149,high-iq,14760,150
150,high-iq,14780,151
151,high-iq,14740,152
152,high-iq,14740,153
153,high-iq,14800,154
154,high-iq,14840,155
155,high-iq,14820,156
156,high-iq,14880,157
157,high-iq,14940,158
158,high-iq,14960,159
159,high-iq,15000,160
160,high-iq,15120,161
161,high-iq,15120,162
162,high-iq,15080,163
163,high-iq,15120,164
164,high-iq,15120,165
165,high-iq,15180,166
166,high-iq,15200,167
167,high-iq,15280,168
168,high-iq,15340,169
169,high-iq,15400,170
170,high-iq,15420,171
171,high-iq,15500,172
172,high-iq,15620,173
173,high-iq,15720,174
174,high-iq,15680,175
175,high-iq,15640,176
176,high-iq,15640,177
177,high-iq,15700,178
178,high-iq,15660,179
179,high-iq,15700,180
180,high-iq,15760,181
181,high-iq,15720,182
182,high-iq,15740,183
183,high-iq,15780,184
184,high-iq,15840,185
185,high-iq,15800,186
186,high-iq,15820,187
187,high-iq,15780,188
188,high-iq,15740,189
189,high-iq,15800,190
190,high-iq,15820,191
191,high-iq,15780,192
192,high-iq,15780,193
193,high-iq,15840,194
194,high-iq,15920,195
195,high-iq,15900,196
196,high-iq,15960,197
197,high-iq,16060,198
198,high-iq,16020,199
199,high-iq,16060,200
200,high-iq,16120,201
201,high-iq,16080,202
202,high-iq,16140,203
203,high-iq,16100,204
204,high-iq,16100,205
205,high-iq,16060,206
206,high-iq,16080,207
207,high-iq,16160,208
208,high-iq,16160,209
209,high-iq,16160,210
210,high-iq,16240,211
211,high-iq,16280,212
212,high-iq,16360,213
213,high-iq,16360,214
214,high-iq,16320,215
215,high-iq,16400,216
216,high-iq,16520,217
217,high-iq,16580,218
218,high-iq,16540,219
219,high-iq,16580,220
220,high-iq,16640,221
221,high-iq,16640,222
222,high-iq,16660,223
223,high-iq,16620,224
224,high-iq,16620,225
225,high-iq,16740,226
226,high-iq,16700,227
227,high-iq,16740,228
228,high-iq,16800,229
229,high-iq,16900,230
230,high-iq,16860,231
231,high-iq,16840,232
232,high-iq,16900,233
233,high-iq,16860,234
234,high-iq,16920,235
235,high-iq,17000,236
236,high-iq,17060,237
237,high-iq,17020,238
238,high-iq,17060,239
239,high-iq,17020,240
240,high-iq,17080,241
241,high-iq,17140,242
242,high-iq,17100,243
243,high-iq,17060,244
244,high-iq,17120,245
245,high-iq,17180,246
246,high-iq,17220,247
247,high-iq,17180,248
248,high-iq,17300,249
249,high-iq,17300,250
250,high-iq,17320,251
251,high-iq,17300,252
252,high-iq,17380,253
253,high-iq,17380,254
254,high-iq,17440,255
255,high-iq,17480,256
256,high-iq,17480,257
257,high-iq,17480,258
258,high-iq,17540,259
259,high-iq,17580,260
260,high-iq,17580,261
261,high-iq,17580,262
262,high-iq,17660,263
263,high-iq,17700,264
264,high-iq,17780,265
265,high-iq,17840,266
266,high-iq,17860,267
267,high-iq,17820,268
268,high-iq,17880,269
269,high-iq,17940,270
270,high-iq,17960,271
271,high-iq,18040,272
272,high-iq,18120,273
273,high-iq,18200,274
274,high-iq,18240,275
275,high-iq,18200,276
276,high-iq,18160,277
277,high-iq,18240,278
278,high-iq,18260,279
279,high-iq,18340,280
280,high-iq,18400,281
281,high-iq,18480,282
282,high-iq,18580,283
283,high-iq,18660,284
284,high-iq,18620,285
285,high-iq,18680,286
286,high-iq,18640,287
287,high-iq,18680,288
288,high-iq,18740,289
289,high-iq,18860,290
290,high-iq,18820,291
291,high-iq,18860,292
292,high-iq,18920,293
293,high-iq,18980,294
294,high-iq,19000,295
295,high-iq,18980,296
296,high-iq,19060,297
297,high-iq,19060,298
298,high-iq,19020,299
299,high-iq,19060,300
300,high-iq,19120,301
301,high-iq,19200,302
302,high-iq,19260,303
303,high-iq,19340,304
304,high-iq,19440,305
305,high-iq,19500,306
306,high-iq,19560,307
307,high-iq,19600,308
308,high-iq,19660,309
309,high-iq,19720,310
310,high-iq,19740,311
311,high-iq,19780,312
312,high-iq,19840,313
313,high-iq,19920,314
314,high-iq,19940,315
315,high-iq,19980,316
316,high-iq,19980,317
317,high-iq,20040,318
318,high-iq,20000,319
319,high-iq,20040,320
320,high-iq,20100,321
321,high-iq,20180,322
322,high-iq,20200,323
323,high-iq,20180,324
324,high-iq,20240,325
325,high-iq,20200,326
326,high-iq,20320,327
327,high-iq,20300,328
328,high-iq,20360,329
329,high-iq,20320,330
330,high-iq,20280,331
331,high-iq,20240,332
332,high-iq,20300,333
333,high-iq,20360,334
334,high-iq,20380,335
335,high-iq,20360,336
336,high-iq,20360,337
337,high-iq,20420,338
338,high-iq,20440,339
339,high-iq,20420,340
340,high-iq,20480,341
341,high-iq,20580,342
342,high-iq,20620,343
343,high-iq,20660,344
344,high-iq,20760,345
345,high-iq,20820,346
346,high-iq,20780,347
347,high-iq,20820,348
348,high-iq,20880,349
349,high-iq,20940,350
350,high-iq,20980,351
351,high-iq,21060,352
352,high-iq,21120,353
353,high-iq,21180,354
354,high-iq,21240,355
355,high-iq,21220,356
356,high-iq,21280,357
357,high-iq,21340,358
358,high-iq,21360,359
359,high-iq,21400,360
360,high-iq,21480,361
361,high-iq,21440,362
362,high-iq,21400,363
363,high-iq,21360,364
364,high-iq,21360,365
365,high-iq,21420,366
366,high-iq,21440,367
367,high-iq,21480,368
368,high-iq,21480,369
369,high-iq,21480,370
370,high-iq,21440,371
371,high-iq,21400,372
372,high-iq,21500,373
373,high-iq,21560,374
374,high-iq,21580,375
375,high-iq,21560,376
376,high-iq,21560,377
377,high-iq,21660,378
378,high-iq,21620,379
379,high-iq,21700,380
380,high-iq,21660,381
381,high-iq,21720,382
382,high-iq,21780,383
383,high-iq,21740,384
384,high-iq,21800,385
385,high-iq,21800,386
386,high-iq,21760,387
387,high-iq,21840,388
388,high-iq,21920,389
389,high-iq,21980,390
390,high-iq,21940,391
391,high-iq,21980,392
392,high-iq,22040,393
393,high-iq,22100,394
394,high-iq,22120,395
395,high-iq,22160,396
396,high-iq,22220,397
397,high-iq,22180,398
398,high-iq,22200,399
399,high-iq,22280,400
400,high-iq,22340,401
401,high-iq,22400,402
402,high-iq,22360,403
403,high-iq,22320,404
404,high-iq,22380,405
405,high-iq,22380,406
406,high-iq,22400,407
407,high-iq,22440,408
408,high-iq,22500,409
409,high-iq,22460,410
410,high-iq,22480,411
411,high-iq,22460,412
412,high-iq,22540,413
413,high-iq,22600,414
414,high-iq,22720,415
415,high-iq,22800,416
416,high-iq,22860,417
417,high-iq,22940,418
418,high-iq,22900,419
419,high-iq,22940,420
420,high-iq,22940,421
421,high-iq,22940,422
422,high-iq,22980,423
423,high-iq,22940,424
424,high-iq,23060,425
425,high-iq,23120,426
426,high-iq,23080,427
427,high-iq,23120,428
428,high-iq,23180,429
429,high-iq,23240,430
430,high-iq,23340,431
431,high-iq,23420,432
432,high-iq,23480,433
433,high-iq,23440,434
434,high-iq,23460,435
435,high-iq,23500,436
436,high-iq,23500,437
437,high-iq,23460,438
438,high-iq,23480,439
439,high-iq,23460,440
440,high-iq,23520,441
441,high-iq,23520,442
442,high-iq,23480,443
443,high-iq,23520,444
444,high-iq,23580,445
445,high-iq,23640,446
446,high-iq,23600,447
447,high-iq,23680,448
448,high-iq,23640,449
449,high-iq,23700,450
450,high-iq,23720,451
451,high-iq,23700,452
452,high-iq,23800,453
453,high-iq,23760,454
454,high-iq,23840,455
455,high-iq,23920,456
456,high-iq,23920,457
457,high-iq,23980,458
458,high-iq,24000,459
459,high-iq,23960,460
460,high-iq,24040,461
461,high-iq,24000,462
462,high-iq,24060,463
463,high-iq,24020,464
464,high-iq,23980,465
465,high-iq,24040,466
466,high-iq,24100,467
467,high-iq,24140,468
468,high-iq,24200,469
469,high-iq,24200,470
470,high-iq,24240,471
471,high-iq,24280,472
472,high-iq,24280,473
473,high-iq,24280,474
474,high-iq,24300,475
475,high-iq,24280,476
476,high-iq,24280,477
477,high-iq,24340,478
478,high-iq,24300,479
479,high-iq,24280,480
480,high-iq,24340,481
481,high-iq,24400,482
482,high-iq,24460,483
483,high-iq,24540,484
484,high-iq,24600,485
485,high-iq,24660,486
486,high-iq,24680,487
487,high-iq,24720,488
488,high-iq,24800,489
489,high-iq,24900,490
490,high-iq,24920,491
491,high-iq,24960,492
492,high-iq,25060,493
493,high-iq,25120,494
494,high-iq,25140,495
495,high-iq,25220,496
496,high-iq,25280,497
497,high-iq,25340,498
498,high-iq,25300,499
499,high-iq,25340,500
500,high-iq,25400,501
501,high-iq,25400,502
502,high-iq,25420,503
503,high-iq,25460,504
504,high-iq,25540,505
505,high-iq,25600,506
506,high-iq,25620,507
507,high-iq,25660,508
508,high-iq,25660,509
509,high-iq,25720,510
510,high-iq,25740,511
511,high-iq,25820,512
512,high-iq,25820,513
513,high-iq,25820,514
514,high-iq,25840,515
515,high-iq,25880,516
516,high-iq,25960,517
517,high-iq,26040,518
518,high-iq,26100,519
519,high-iq,26060,520
520,high-iq,26120,521
521,high-iq,26180,522
522,high-iq,26140,523
523,high-iq,26180,524
524,high-iq,26240,525
525,high-iq,26300,526
526,high-iq,26320,527
527,high-iq,26280,528
528,high-iq,26340,529
529,high-iq,26400,530
530,high-iq,26360,531
531,high-iq,26440,532
532,high-iq,26500,533
533,high-iq,26560,534
534,high-iq,26580,535
535,high-iq,26560,536
536,high-iq,26560,537
537,high-iq,26640,538
538,high-iq,26700,539
539,high-iq,26660,540
540,high-iq,26720,541
541,high-iq,26780,542
542,high-iq,26820,543
543,high-iq,26780,544
544,high-iq,26880,545
545,high-iq,26940,546
546,high-iq,26900,547
547,high-iq,26880,548
548,high-iq,26840,549
549,high-iq,26920,550
550,high-iq,26940,551
551,high-iq,26980,552
552,high-iq,27040,553
553,high-iq,27120,554
554,high-iq,27140,555
555,high-iq,27180,556
556,high-iq,27240,557
557,high-iq,27200,558
558,high-iq,27160,559
559,high-iq,27200,560
560,high-iq,27160,561
561,high-iq,27240,562
562,high-iq,27260,563
563,high-iq,27240,564
564,high-iq,27300,565
565,high-iq,27380,566
566,high-iq,27340,567
567,high-iq,27320,568
568,high-iq,27420,569
569,high-iq,27520,570
570,high-iq,27540,571
571,high-iq,27520,572
572,high-iq,27520,573
573,high-iq,27580,574
574,high-iq,27620,575
575,high-iq,27600,576
576,high-iq,27700,577
577,high-iq,27760,578
578,high-iq,27720,579
579,high-iq,27680,580
580,high-iq,27760,581
581,high-iq,27760,582
582,high-iq,27720,583
583,high-iq,27760,584
584,high-iq,27760,585
585,high-iq,27820,586
586,high-iq,27840,587
587,high-iq,27880,588
588,high-iq,27940,589
589,high-iq,27940,590
590,high-iq,27960,591
591,high-iq,27940,592
592,high-iq,28000,593
593,high-iq,28060,594
594,high-iq,28080,595
595,high-iq,28120,596
596,high-iq,28220,597
597,high-iq,28180,598
598,high-iq,28140,599
599,high-iq,28100,600
600,high-iq,28100,601
601,high-iq,28160,602
602,high-iq,28180,603
603,high-iq,28160,604
604,high-iq,28120,605
605,high-iq,28220,606
606,high-iq,28240,607
607,high-iq,28280,608
608,high-iq,28340,609
609,high-iq,28400,610
610,high-iq,28360,611
611,high-iq,28440,612
612,high-iq,28500,613
613,high-iq,28560,614
614,high-iq,28520,615
615,high-iq,28560,616
616,high-iq,28560,617
617,high-iq,28640,618
618,high-iq,28600,619
619,high-iq,28580,620
620,high-iq,28580,621
621,high-iq,28580,622
622,high-iq,28640,623
623,high-iq,28600,624
624,high-iq,28660,625
625,high-iq,28660,626
626,high-iq,28620,627
627,high-iq,28580,628
628,high-iq,28580,629
629,high-iq,28540,630
630,high-iq,28560,631
631,high-iq,28600,632
632,high-iq,28660,633
633,high-iq,28660,634
634,high-iq,28620,635
635,high-iq,28700,636
636,high-iq,28660,637
637,high-iq,28720,638
638,high-iq,28740,639
639,high-iq,28720,640
640,high-iq,28720,641
641,high-iq,28780,642
642,high-iq,28860,643
643,high-iq,28900,644
644,high-iq,28960,645
645,high-iq,28960,646
646,high-iq,28980,647
647,high-iq,28960,648
648,high-iq,29020,649
649,high-iq,29020,650
650,high-iq,28980,651
651,high-iq,28940,652
652,high-iq,29000,653
653,high-iq,29060,654
654,high-iq,29020,655
655,high-iq,29060,656
656,high-iq,29060,657
657,high-iq,29020,658
658,high-iq,29040,659
659,high-iq,29080,660
660,high-iq,29080,661
661,high-iq,29140,662
662,high-iq,29160,663
663,high-iq,29120,664
664,high-iq,29180,665
665,high-iq,29140,666
666,high-iq,29100,667
667,high-iq,29140,668
668,high-iq,29100,669
669,high-iq,29060,670
670,high-iq,29080,671
671,high-iq,29160,672
672,high-iq,29220,673
673,high-iq,29280,674
674,high-iq,29340,675
675,high-iq,29320,676
676,high-iq,29320,677
677,high-iq,29280,678
678,high-iq,29300,679
679,high-iq,29340,680
680,high-iq,29400,681
681,high-iq,29460,682
682,high-iq,29480,683
683,high-iq,29520,684
684,high-iq,29580,685
685,high-iq,29640,686
686,high-iq,29660,687
687,high-iq,29700,688
688,high-iq,29780,689
689,high-iq,29840,690
690,high-iq,29880,691
691,high-iq,29960,692
692,high-iq,30020,693
693,high-iq,30120,694
694,high-iq,30180,695
695,high-iq,30220,696
696,high-iq,30280,697
697,high-iq,30240,698
698,high-iq,30300,699
699,high-iq,30340,700
700,high-iq,30400,701
701,high-iq,30360,702
702,high-iq,30400,703
703,high-iq,30360,704
704,high-iq,30360,705
705,high-iq,30420,706
706,high-iq,30380,707
707,high-iq,30420,708
708,high-iq,30420,709
709,high-iq,30480,710
710,high-iq,30500,711
711,high-iq,30460,712
712,high-iq,30460,713
713,high-iq,30520,714
714,high-iq,30480,715
715,high-iq,30560,716
716,high-iq,30620,717
717,high-iq,30620,718
718,high-iq,30740,719
719,high-iq,30780,720
720,high-iq,30840,721
721,high-iq,30900,722
722,high-iq,30860,723
723,high-iq,30900,724
724,high-iq,30900,725
725,high-iq,30960,726
726,high-iq,30980,727
727,high-iq,31020,728
728,high-iq,31080,729
729,high-iq,31140,730
730,high-iq,31200,731
731,high-iq,31160,732
732,high-iq,31120,733
733,high-iq,31180,734
734,high-iq,31140,735
735,high-iq,31100,736
736,high-iq,31160,737
737,high-iq,31160,738
738,high-iq,31120,739
739,high-iq,31200,740
740,high-iq,31260,741
741,high-iq,31320,742
742,high-iq,31340,743
743,high-iq,31380,744
744,high-iq,31480,745
745,high-iq,31540,746
746,high-iq,31500,747
747,high-iq,31460,748
748,high-iq,31520,749
749,high-iq,31580,750
750,high-iq,31600,751
751,high-iq,31640,752
752,high-iq,31640,753
753,high-iq,31700,754
754,high-iq,31660,755
755,high-iq,31700,756
756,high-iq,31760,757
757,high-iq,31820,758
758,high-iq,31840,759
759,high-iq,31800,760
760,high-iq,31760,761
761,high-iq,31820,762
762,high-iq,31880,763
763,high-iq,31960,764
764,high-iq,31960,765
765,high-iq,32080,766
766,high-iq,32040,767
767,high-iq,32020,768
768,high-iq,32100,769
769,high-iq,32100,770
770,high-iq,32060,771
771,high-iq,32020,772
772,high-iq,32100,773
773,high-iq,32180,774
774,high-iq,32140,775
775,high-iq,32220,776
776,high-iq,32280,777
777,high-iq,32340,778
778,high-iq,32420,779
779,high-iq,32460,780
780,high-iq,32560,781
781,high-iq,32640,782
782,high-iq,32600,783
783,high-iq,32640,784
784,high-iq,32740,785
785,high-iq,32740,786
786,high-iq,32800,787
787,high-iq,32760,788
788,high-iq,32820,789
789,high-iq,32900,790
790,high-iq,32920,791
791,high-iq,33000,792
792,high-iq,33120,793
793,high-iq,33080,794
794,high-iq,33120,795
795,high-iq,33240,796
796,high-iq,33300,797
797,high-iq,33260,798
798,high-iq,33320,799
799,high-iq,33360,800
800,high-iq,33420,801
801,high-iq,33420,802
802,high-iq,33380,803
803,high-iq,33420,804
804,high-iq,33420,805
805,high-iq,33480,806
806,high-iq,33540,807
807,high-iq,33620,808
808,high-iq,33680,809
809,high-iq,33740,810
810,high-iq,33700,811
811,high-iq,33740,812
812,high-iq,33820,813
813,high-iq,33880,814
814,high-iq,33840,815
815,high-iq,33880,816
816,high-iq,33840,817
817,high-iq,33900,818
818,high-iq,33860,819
819,high-iq,33840,820
820,high-iq,33800,821
821,high-iq,33760,822
822,high-iq,33780,823
823,high-iq,33820,824
824,high-iq,33900,825
825,high-iq,33980,826
826,high-iq,33940,827
827,high-iq,33920,828
828,high-iq,33980,829
829,high-iq,34040,830
830,high-iq,34060,831
831,high-iq,34020,832
832,high-iq,34100,833
833,high-iq,34100,834
834,high-iq,34060,835
835,high-iq,34100,836
836,high-iq,34220,837
837,high-iq,34180,838
838,high-iq,34140,839
839,high-iq,34100,840
840,high-iq,34060,841
841,high-iq,34060,842
842,high-iq,34020,843
843,high-iq,34060,844
844,high-iq,34120,845
845,high-iq,34200,846
846,high-iq,34220,847
847,high-iq,34260,848
848,high-iq,34320,849
849,high-iq,34420,850
850,high-iq,34380,851
851,high-iq,34420,852
852,high-iq,34480,853
853,high-iq,34540,854
854,high-iq,34560,855
855,high-iq,34520,856
856,high-iq,34580,857
857,high-iq,34640,858
858,high-iq,34660,859
859,high-iq,34700,860
860,high-iq,34780,861
861,high-iq,34780,862
862,high-iq,34800,863
863,high-iq,34840,864
864,high-iq,34900,865
865,high-iq,34900,866
866,high-iq,34920,867
867,high-iq,35000,868
868,high-iq,35080,869
869,high-iq,35160,870
870,high-iq,35180,871
871,high-iq,35140,872
872,high-iq,35240,873
873,high-iq,35300,874
874,high-iq,35360,875
875,high-iq,35400,876
876,high-iq,35460,877
877,high-iq,35540,878
878,high-iq,35500,879
879,high-iq,35540,880
880,high-iq,35620,881
881,high-iq,35680,882
882,high-iq,35700,883
883,high-iq,35740,884
884,high-iq,35820,885
885,high-iq,35920,886
886,high-iq,35940,887
887,high-iq,36020,888
888,high-iq,36080,889
889,high-iq,36080,890
890,high-iq,36100,891
891,high-iq,36140,892
892,high-iq,36100,893
893,high-iq,36100,894
894,high-iq,36120,895
895,high-iq,36200,896
896,high-iq,36260,897
897,high-iq,36340,898
898,high-iq,36380,899
899,high-iq,36360,900
900,high-iq,36460,901
901,high-iq,36460,902
902,high-iq,36420,903
903,high-iq,36380,904
904,high-iq,36440,905
905,high-iq,36440,906
906,high-iq,36460,907
907,high-iq,36500,908
908,high-iq,36560,909
909,high-iq,36620,910
910,high-iq,36660,911
911,high-iq,36640,912
912,high-iq,36640,913
913,high-iq,36640,914
914,high-iq,36600,915
915,high-iq,36640,916
916,high-iq,36700,917
917,high-iq,36800,918
918,high-iq,36880,919
919,high-iq,36840,920
920,high-iq,36840,921
921,high-iq,36840,922
922,high-iq,36860,923
923,high-iq,36940,924
924,high-iq,37000,925
925,high-iq,37000,926
926,high-iq,36960,927
927,high-iq,37000,928
928,high-iq,37060,929
929,high-iq,37020,930
930,high-iq,36980,931
931,high-iq,36940,932
932,high-iq,37000,933
933,high-iq,37060,934
934,high-iq,37020,935
935,high-iq,37060,936
936,high-iq,37120,937
937,high-iq,37180,938
938,high-iq,37200,939
939,high-iq,37280,940
940,high-iq,37280,941
941,high-iq,37340,942
942,high-iq,37300,943
943,high-iq,37260,944
944,high-iq,37320,945
945,high-iq,37280,946
946,high-iq,37300,947
947,high-iq,37340,948
948,high-iq,37400,949
949,high-iq,37460,950
950,high-iq,37420,951
951,high-iq,37460,952
952,high-iq,37580,953
953,high-iq,37640,954
954,high-iq,37660,955
955,high-iq,37740,956
956,high-iq,37800,957
957,high-iq,37860,958
958,high-iq,37820,959
959,high-iq,37860,960
960,high-iq,37920,961
961,high-iq,37980,962
962,high-iq,38000,963
963,high-iq,38040,964
964,high-iq,38000,965
965,high-iq,38060,966
966,high-iq,38020,967
967,high-iq,37980,968
968,high-iq,38000,969
969,high-iq,38040,970
970,high-iq,38100,971
971,high-iq,38120,972
972,high-iq,38200,973
973,high-iq,38200,974
974,high-iq,38160,975
975,high-iq,38140,976
976,high-iq,38140,977
977,high-iq,38220,978
978,high-iq,38260,979
979,high-iq,38340,980
980,high-iq,38360,981
981,high-iq,38400,982
982,high-iq,38460,983
983,high-iq,38480,984
984,high-iq,38520,985
985,high-iq,38600,986
986,high-iq,38560,987
987,high-iq,38600,988
988,high-iq,38600,989
989,high-iq,38620,990
990,high-iq,38660,991
991,high-iq,38720,992
992,high-iq,38680,993
993,high-iq,38760,994
994,high-iq,38820,995
995,high-iq,38840,996
996,high-iq,38880,997
997,high-iq,38940,998
998,high-iq,38960,999
999,high-iq,38940,1000
