,uuid,stack,round
0,low-iq2,9960,1
1,low-iq2,9940,2
2,low-iq2,9940,3
3,low-iq2,9940,4
4,low-iq2,9900,5
5,low-iq2,9860,6
6,low-iq2,9860,7
7,low-iq2,9860,8
8,low-iq2,9820,9
9,low-iq2,9800,10
10,low-iq2,9860,11
11,low-iq2,9860,12
12,low-iq2,9880,13
13,low-iq2,9860,14
14,low-iq2,9960,15
15,low-iq2,9960,16
16,low-iq2,9920,17
17,low-iq2,9900,18
18,low-iq2,9900,19
19,low-iq2,9900,20
20,low-iq2,9860,21
21,low-iq2,9840,22
22,low-iq2,9840,23
23,low-iq2,9800,24
24,low-iq2,9760,25
25,low-iq2,9740,26
26,low-iq2,9740,27
27,low-iq2,9740,28
28,low-iq2,9700,29
29,low-iq2,9680,30
30,low-iq2,9640,31
31,low-iq2,9740,32
32,low-iq2,9700,33
33,low-iq2,9680,34
34,low-iq2,9680,35
35,low-iq2,9760,36
36,low-iq2,9780,37
37,low-iq2,9760,38
38,low-iq2,9760,39
39,low-iq2,9760,40
40,low-iq2,9720,41
41,low-iq2,9680,42
42,low-iq2,9780,43
43,low-iq2,9780,44
44,low-iq2,9740,45
45,low-iq2,9720,46
46,low-iq2,9720,47
47,low-iq2,9680,48
48,low-iq2,9640,49
49,low-iq2,9620,50
50,low-iq2,9620,51
51,low-iq2,9580,52
52,low-iq2,9600,53
53,low-iq2,9580,54
54,low-iq2,9580,55
55,low-iq2,9580,56
56,low-iq2,9540,57
57,low-iq2,9520,58
58,low-iq2,9520,59
59,low-iq2,9520,60
60,low-iq2,9480,61
61,low-iq2,9460,62
62,low-iq2,9460,63
63,low-iq2,9460,64
64,low-iq2,9480,65
65,low-iq2,9460,66
66,low-iq2,9460,67
67,low-iq2,9460,68
68,low-iq2,9420,69
69,low-iq2,9400,70
70,low-iq2,9400,71
71,low-iq2,9360,72
72,low-iq2,9320,73
73,low-iq2,9280,74
74,low-iq2,9280,75
75,low-iq2,9280,76
76,low-iq2,9240,77
77,low-iq2,9200,78
78,low-iq2,9160,79
79,low-iq2,9160,80
80,low-iq2,9120,81
81,low-iq2,9100,82
82,low-iq2,9060,83
83,low-iq2,9140,84
84,low-iq2,9100,85
85,low-iq2,9060,86
86,low-iq2,9060,87
87,low-iq2,9060,88
88,low-iq2,9080,89
89,low-iq2,9060,90
90,low-iq2,9120,91
91,low-iq2,9080,92
92,low-iq2,9040,93
93,low-iq2,9020,94
94,low-iq2,9020,95
95,low-iq2,9020,96
96,low-iq2,9040,97
97,low-iq2,9000,98
98,low-iq2,9000,99
99,low-iq2,9000,100
100,low-iq2,8960,101
101,low-iq2,8940,102
102,low-iq2,8940,103
103,low-iq2,8900,104
104,low-iq2,8860,105
105,low-iq2,8820,106
106,low-iq2,8820,107
107,low-iq2,8880,108
108,low-iq2,8900,109
109,low-iq2,8880,110
110,low-iq2,8880,111
