,uuid,stack,round
0,low-iq3,9980,1
1,low-iq3,9940,2
2,low-iq3,9900,3
3,low-iq3,9860,4
4,low-iq3,9820,5
5,low-iq3,9820,6
6,low-iq3,9880,7
7,low-iq3,9980,8
8,low-iq3,9960,9
9,low-iq3,9960,10
10,low-iq3,10020,11
11,low-iq3,9980,12
12,low-iq3,9940,13
13,low-iq3,9940,14
14,low-iq3,9940,15
15,low-iq3,9900,16
16,low-iq3,9880,17
17,low-iq3,9880,18
18,low-iq3,9880,19
19,low-iq3,9840,20
20,low-iq3,9800,21
21,low-iq3,9800,22
22,low-iq3,9800,23
23,low-iq3,9760,24
24,low-iq3,9740,25
25,low-iq3,9740,26
26,low-iq3,9740,27
27,low-iq3,9700,28
28,low-iq3,9680,29
29,low-iq3,9680,30
30,low-iq3,9680,31
31,low-iq3,9640,32
32,low-iq3,9620,33
33,low-iq3,9620,34
34,low-iq3,9620,35
35,low-iq3,9580,36
36,low-iq3,9560,37
37,low-iq3,9560,38
38,low-iq3,9560,39
39,low-iq3,9520,40
40,low-iq3,9500,41
41,low-iq3,9500,42
42,low-iq3,9460,43
43,low-iq3,9420,44
44,low-iq3,9400,45
45,low-iq3,9500,46
46,low-iq3,9460,47
47,low-iq3,9480,48
48,low-iq3,9460,49
49,low-iq3,9460,50
50,low-iq3,9460,51
51,low-iq3,9420,52
52,low-iq3,9400,53
53,low-iq3,9400,54
54,low-iq3,9400,55
55,low-iq3,9360,56
56,low-iq3,9340,57
57,low-iq3,9340,58
58,low-iq3,9340,59
59,low-iq3,9300,60
60,low-iq3,9260,61
61,low-iq3,9260,62
62,low-iq3,9320,63
63,low-iq3,9340,64
64,low-iq3,9320,65
65,low-iq3,9420,66
66,low-iq3,9380,67
67,low-iq3,9340,68
68,low-iq3,9320,69
69,low-iq3,9320,70
70,low-iq3,9320,71
71,low-iq3,9280,72
72,low-iq3,9260,73
73,low-iq3,9260,74
74,low-iq3,9260,75
75,low-iq3,9220,76
76,low-iq3,9180,77
77,low-iq3,9180,78
